draft_name,document_found,recorded_group_name,recorded_group_acronym,recorded_group_type,is_recorded_wg,is_individual_submissions,filename_wg_candidates
draft-akimichi-6man-ra-prefixlen,1,Individual Submissions,none,individ,0,1,6man
draft-akinlar-zeroconf-minidhcp-option,1,Individual Submissions,none,individ,0,1,zeroconf
draft-akinlar-zeroconf-multirouter,1,Individual Submissions,none,individ,0,1,zeroconf
draft-akinlar-zeroconf-zrip,1,Individual Submissions,none,individ,0,1,zeroconf
draft-akira-v6ops-mape-experience,1,Individual Submissions,none,individ,0,1,v6ops
draft-akiya-bfd-intervals,1,Individual Submissions,none,individ,0,1,bfd
draft-akiya-bfd-seamless-alert-discrim,1,Individual Submissions,none,individ,0,1,bfd
draft-akiya-bfd-seamless-base,1,Individual Submissions,none,individ,0,1,bfd
draft-akiya-bfd-seamless-ip,1,Individual Submissions,none,individ,0,1,bfd
draft-akiya-bfd-seamless-sr,1,Individual Submissions,none,individ,0,1,bfd
draft-akiya-mpls-entropy-lsp-ping,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-akiya-mpls-lsp-ping-lag-multipath,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-akiya-mpls-lsp-ping-reply-mode-simple,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls;simple
draft-akiyama-cmg,1,Individual Submissions,none,individ,0,1,
draft-akiyoshi-netlmm-protocol,1,Individual Submissions,none,individ,0,1,netlmm
draft-akkiraju-nat-multihoming,1,Individual Submissions,none,individ,0,1,nat
draft-akonjang-alto-proxidor,1,Individual Submissions,none,individ,0,1,alto
draft-aks-crypto-sensors,1,Individual Submissions,none,individ,0,1,
draft-aks-lwig-crypto-sensors,1,Individual Submissions,none,individ,0,1,lwig
draft-akyol-mpls-exp-ero,1,Individual Submissions,none,individ,0,1,mpls
draft-al-netconf-restconf-transaction-id,1,Individual Submissions,none,individ,0,1,netconf
draft-ala-kurikka-simple-map2pidf,1,Individual Submissions,none,individ,0,1,simple
draft-ala-kurikka-simple-pidfconn,1,Individual Submissions,none,individ,0,1,simple
draft-alaettinoglu-isis-convergence,1,Individual Submissions,none,individ,0,1,isis
draft-alakuijala-brotli,1,Applications and Real-Time Area,art,area,0,0,
draft-alanqar-ccamp-gmpls-ason-routing-reqts,1,Individual Submissions,none,individ,0,1,ccamp
draft-alavarez-hamelin-tictoc-sic,1,Individual Submissions,none,individ,0,1,tictoc
draft-albanna-iana-ipv4-mcast-guidelines,1,Individual Submissions,none,individ,0,1,
draft-albanna-regext-eku-mtls-in-epp,1,Registration Protocols Extensions,regext,wg,1,0,regext
draft-albanna-regext-rdap-deleg,1,Individual Submissions,none,individ,0,1,deleg;regext
draft-albuquerque-bi-dir-multicast,1,Individual Submissions,none,individ,0,1,
draft-alcaide-calabria-idr-bgp-prefix-priority,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-aldana-stsp,1,Individual Submissions,none,individ,0,1,
draft-aldri-disman-replication-mib,1,Individual Submissions,none,individ,0,1,disman
draft-aldrin-bfd-seamless-use-case,1,Individual Submissions,none,individ,0,1,bfd
draft-aldrin-sfc-oam-framework,1,Individual Submissions,none,individ,0,1,sfc
draft-aldrin-trill-campus-extension,1,Individual Submissions,none,individ,0,1,trill
draft-aldrin-trill-data-center-interconnect,1,Individual Submissions,none,individ,0,1,trill
draft-aleksandrov-ip-extension,1,Individual Submissions,none,individ,0,1,
draft-aleksandrov-ip-supplement,1,Individual Submissions,none,individ,0,1,
draft-aleksandrov-radio-and-television-protocol,1,Individual Submissions,none,individ,0,1,
draft-aleksandrov-rttp-prop,1,Individual Submissions,none,individ,0,1,
draft-alexan-datamod,1,Individual Submissions,none,individ,0,1,
draft-alexander-bmwg-wlan-switch-meth,1,Individual Submissions,none,individ,0,1,bmwg
draft-alexander-bmwg-wlan-switch-term,1,Individual Submissions,none,individ,0,1,bmwg
draft-alexander-congestion-status-preconditions,1,Individual Submissions,none,individ,0,1,
draft-alexander-opsawg-ipfix-ipsec-logging,1,Individual Submissions,none,individ,0,1,ipfix;ipsec;opsawg
draft-alexander-roll-mikey-lln-key-mgmt,1,Individual Submissions,none,individ,0,1,roll
draft-alexander-rtecn-admission-control-use-case,1,Individual Submissions,none,individ,0,1,
draft-alexander-rtecn-use-cases,1,Individual Submissions,none,individ,0,1,
draft-alexander-rtp-payload-for-ecn-probing,1,Individual Submissions,none,individ,0,1,payload
draft-alexander-wlan-meth,1,Individual Submissions,none,individ,0,1,
draft-alexeitsev-bliss-alert-info-urns,1,Individual Submissions,none,individ,0,1,bliss
draft-alexiou-sipping-allocate,1,Individual Submissions,none,individ,0,1,sipping
draft-alexrn-nfsv4-ipv6,1,Individual Submissions,none,individ,0,1,ipv6;nfsv4
draft-alfano-aaa-qosprot,1,Individual Submissions,none,individ,0,1,aaa
draft-alfano-aaa-qosreq,1,Individual Submissions,none,individ,0,1,aaa
draft-algermissen-digital-product-life-cycle-model,1,Individual Submissions,none,individ,0,1,
draft-algermissen-software-system-life-cycle-model,1,Individual Submissions,none,individ,0,1,
draft-ali-6man-spring-srv6-oam,1,IPv6 Maintenance,6man,wg,1,0,6man;spring
draft-ali-6man-srv6-oam,1,Individual Submissions,none,individ,0,1,6man
draft-ali-6man-srv6-vpn-icmp-error-handling,1,Individual Submissions,none,individ,0,1,6man
draft-ali-arp-over-gmpls-controlled-ethernet-psc-i,1,Individual Submissions,none,individ,0,1,
draft-ali-ccamp-additional-signal-type-g709v3,1,Common Control and Measurement Plane,ccamp,wg,1,0,ccamp
draft-ali-ccamp-extended-srlg,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-gmpls-deployment-augmented-model,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-gmpls-lsp-ping-traceroute,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-gmpls-uni-error-notification,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-lsp-inquiry,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-mpls-graceful-shutdown,1,Individual Submissions,none,individ,0,1,ccamp;mpls
draft-ali-ccamp-oducn-signal-type,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-otn-signal-type-subregistry,1,Common Control and Measurement Plane,ccamp,wg,1,0,ccamp
draft-ali-ccamp-rc-objective-function-metric-bound,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-rsvp-hello-gr-admin,1,Individual Submissions,none,individ,0,1,ccamp;rsvp
draft-ali-ccamp-rsvp-node-id-based-hello,1,Individual Submissions,none,individ,0,1,ccamp;rsvp
draft-ali-ccamp-rsvp-te-based-evidence-collection,1,Individual Submissions,none,individ,0,1,ccamp;rsvp
draft-ali-ccamp-rsvp-te-include-route,1,Individual Submissions,none,individ,0,1,ccamp;rsvp
draft-ali-ccamp-te-metric-recording,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-ccamp-xro-lsp-subobject,1,Individual Submissions,none,individ,0,1,ccamp
draft-ali-idr-bgp-ls-sr-policy-sl-opt-distribution,1,Individual Submissions,none,individ,0,1,bgp;idr;policy
draft-ali-idr-srv6-policy-sid-list-optimization,1,Individual Submissions,none,individ,0,1,idr;policy
draft-ali-idr-srv6-policy-sl-opt-distribution,1,Individual Submissions,none,individ,0,1,idr;policy
draft-ali-ipv6rtr-reqs,1,Individual Submissions,none,individ,0,1,
draft-ali-mpls-algo-mt-oam,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-ali-mpls-inter-domain-p2mp-rsvp-te-lsp,1,Individual Submissions,none,individ,0,1,mpls;rsvp
draft-ali-mpls-rsvp-te-no-php-oob-mapping,1,Individual Submissions,none,individ,0,1,mpls;rsvp
draft-ali-mpls-rsvp-te-s2l-name,1,Individual Submissions,none,individ,0,1,mpls;rsvp
draft-ali-mpls-sig-pid-multiplexing-case,1,Individual Submissions,none,individ,0,1,mpls
draft-ali-pce-additional-of-and-metric,1,Individual Submissions,none,individ,0,1,pce
draft-ali-pce-brpc-p2mp-ext,1,Individual Submissions,none,individ,0,1,pce
draft-ali-pce-remote-initiated-gmpls-lsp,1,Path Computation Element,pce,wg,1,0,pce
draft-ali-pce-remote-initiated-lsp-usage,1,Individual Submissions,none,individ,0,1,pce
draft-ali-pce-sr-policy-msd-consideration,1,Individual Submissions,none,individ,0,1,pce;policy
draft-ali-pce-srv6-policy-sid-list-optimization,1,Individual Submissions,none,individ,0,1,pce;policy
draft-ali-spring-bfd-sr-policy,1,Individual Submissions,none,individ,0,1,bfd;policy;spring
draft-ali-spring-ioam-srv6,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-network-slicing-building-blocks,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-sr-pm,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-sr-policy-programming-rpc,1,Individual Submissions,none,individ,0,1,policy;spring
draft-ali-spring-sr-service-programming-oam,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-sr-traffic-accounting,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-srv6-oam,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-srv6-pm,1,Individual Submissions,none,individ,0,1,spring
draft-ali-spring-srv6-policy-sid-list-optimization,1,Source Packet Routing in Networking,spring,wg,1,0,policy;spring
draft-ali-teas-rc-objective-function-metric-bound,1,Individual Submissions,none,individ,0,1,teas
draft-ali-teas-rsvp-te-include-route,1,Individual Submissions,none,individ,0,1,rsvp;teas
draft-ali-teas-spring-ns-building-blocks,1,Individual Submissions,none,individ,0,1,spring;teas
draft-aliahmad-dmm-anchor-selection,1,Individual Submissions,none,individ,0,1,dmm
draft-alibee-teas-rsvp-inplace-lsp-bw-update,1,Traffic Engineering Architecture and Signaling,teas,wg,1,0,rsvp;teas
draft-alimi-decade,1,Individual Submissions,none,individ,0,1,decade
draft-alimi-decade-arch,1,Individual Submissions,none,individ,0,1,decade
draft-alimi-protocol,1,Individual Submissions,none,individ,0,1,
draft-alkemade-xmpp-iq-validation,1,Individual Submissions,none,individ,0,1,xmpp
draft-all-pce-srv6-policy-sid-list-optimization,1,Individual Submissions,none,individ,0,1,pce;policy
draft-allan-5g-fmc-encapsulation,1,Individual Submissions,none,individ,0,1,
draft-allan-fec-cv-overview,1,Individual Submissions,none,individ,0,1,
draft-allan-ion-mars-proxy,1,Individual Submissions,none,individ,0,1,ion
draft-allan-isis-spring-multicast,1,Individual Submissions,none,individ,0,1,isis;spring
draft-allan-l2vpn-mldp-evpn,1,Individual Submissions,none,individ,0,1,l2vpn
draft-allan-l2vpn-spbm-evpn,1,Individual Submissions,none,individ,0,1,l2vpn
draft-allan-lsr-flooding-algorithm,1,Individual Submissions,none,individ,0,1,lsr
draft-allan-mmrp-for-mac-in-mac,1,Individual Submissions,none,individ,0,1,
draft-allan-mpls-a-bit,1,Individual Submissions,none,individ,0,1,mpls
draft-allan-mpls-loadbal,1,General Area,gen,area,0,0,mpls
draft-allan-mpls-oam-frmwk,1,Individual Submissions,none,individ,0,1,mpls
draft-allan-mpls-pid,1,Individual Submissions,none,individ,0,1,mpls
draft-allan-mpls-spme-smp-fmwk,1,Individual Submissions,none,individ,0,1,mpls
draft-allan-mpls-unified-ic-req-frmwk,1,Individual Submissions,none,individ,0,1,mpls
draft-allan-nadeau-mpls-oam-frmwk,1,General Area,gen,area,0,0,mpls
draft-allan-ospf-spring-multicast,1,Individual Submissions,none,individ,0,1,ospf;spring
draft-allan-pim-sr-mpls-multicast-framework,1,Individual Submissions,none,individ,0,1,mpls;pim
draft-allan-pw-o-pbt,1,Individual Submissions,none,individ,0,1,
draft-allan-spme-smp-fmwk,1,Individual Submissions,none,individ,0,1,
draft-allan-spring-mpls-multicast-framework,1,Individual Submissions,none,individ,0,1,mpls;spring
draft-allan-unified-mpls-ic-req-frmwk,1,Individual Submissions,none,individ,0,1,mpls
draft-allan-y1711-and-lsp-ping,1,Individual Submissions,none,individ,0,1,
draft-allan-y17iw-overview,1,Individual Submissions,none,individ,0,1,
draft-allbery-afs-srv-records,1,Applications Area,app,area,0,0,
draft-allbery-usefor-usepro,1,Individual Submissions,none,individ,0,1,usefor
draft-allen-dispatch-imei-urn-as-instanceid,1,Real-time Applications and Infrastructure Area,rai,area,0,0,dispatch;urn
draft-allen-dispatch-poc-instanceid-usage,1,Individual Submissions,none,individ,0,1,dispatch
draft-allen-dispatch-routing-out-of-dialog-request,1,Individual Submissions,none,individ,0,1,dispatch
draft-allen-fitsmime,1,Applications Area,app,area,0,0,
draft-allen-ipx-media,1,Individual Submissions,none,individ,0,1,
draft-allen-lap-ipv6,1,Individual Submissions,none,individ,0,1,ipv6
draft-allen-newsml-urn-rfc3085bis,1,Individual Submissions,none,individ,0,1,urn
draft-allen-pppsonet-mapping,1,Individual Submissions,none,individ,0,1,
draft-allen-simple-msg-3gpp,1,Individual Submissions,none,individ,0,1,simple
draft-allen-sipcore-sip-tree-cap-indicators,1,Individual Submissions,none,individ,0,1,sip;sipcore
draft-allen-sipping-poc-p-answer-state-header,1,Real-time Applications and Infrastructure Area,rai,area,0,0,sipping
draft-allen-sipping-poc-p-headers,1,Individual Submissions,none,individ,0,1,sipping
draft-allman-dkim-base,1,Individual Submissions,none,individ,0,1,dkim
draft-allman-dkim-ssp,1,Individual Submissions,none,individ,0,1,dkim
draft-allman-icar-wg-revcomm,1,Individual Submissions,none,individ,0,1,icar
draft-allman-problem-wg-revcomm,1,Individual Submissions,none,individ,0,1,problem
draft-allman-rto-backoff,1,Individual Submissions,none,individ,0,1,
draft-allman-tcp-abc,1,Transport Area,tsv,area,0,0,
draft-allman-tcp-early-rexmt,1,Transport Area,tsv,area,0,0,
draft-allman-tcp-lossrec,1,Individual Submissions,none,individ,0,1,
draft-allman-tcp-sack,1,Transport and Services Working Group,tsvwg,wg,1,0,
draft-allman-tcpm-bump-initcwnd,1,Individual Submissions,none,individ,0,1,tcpm
draft-allman-tcpm-no-initwin,1,Individual Submissions,none,individ,0,1,tcpm
draft-allman-tcpm-rto-consider,1,Individual Submissions,none,individ,0,1,tcpm
draft-allman-tcpx2-hack,1,Transport Area,tsv,area,0,0,
draft-allocchio-gstn,1,Applications Area,app,area,0,0,
draft-allocchio-mail11,1,Individual Submissions,none,individ,0,1,
draft-almes-ippm-framework,1,Individual Submissions,none,individ,0,1,ippm
draft-almesberger-srp,1,Individual Submissions,none,individ,0,1,
draft-almesberger-wajhak-diffserv-linux,1,Individual Submissions,none,individ,0,1,diffserv
draft-almprs-sustainability-insights,1,Individual Submissions,none,individ,0,1,
draft-almquist-leak,1,Router Requirements,rreq,wg,1,0,
draft-almquist-nexthop,1,Router Requirements,rreq,wg,1,0,
draft-almquist-tos,1,Router Requirements,rreq,wg,1,0,
draft-alston-idr-crh-bgp-signalling,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-alston-spring-crh-bgp-signalling,1,Individual Submissions,none,individ,0,1,bgp;spring
draft-altanai-aipref-realtime-protocol-bindings,1,Individual Submissions,none,individ,0,1,aipref
draft-altanai-moq-relay-geocode,1,Individual Submissions,none,individ,0,1,moq
draft-altanai-tsv-multipath-nested-tunnels,1,Individual Submissions,none,individ,0,1,
draft-alten-snmpv2-sec-encap,1,Individual Submissions,none,individ,0,1,snmpv2
draft-altman-rfc2941bis,1,Individual Submissions,none,individ,0,1,
draft-altman-rfc2942bis,1,Individual Submissions,none,individ,0,1,
draft-altman-rfc2944bis,1,Individual Submissions,none,individ,0,1,
draft-altman-telnet-enc-cast128-cfb,1,Individual Submissions,none,individ,0,1,telnet
draft-altman-telnet-enc-cast128-ofb,1,Individual Submissions,none,individ,0,1,telnet
draft-altman-telnet-enc-des3-cfb,1,Individual Submissions,none,individ,0,1,telnet
draft-altman-telnet-enc-des3-ofb,1,Individual Submissions,none,individ,0,1,telnet
draft-altman-telnet-fwdx,1,Individual Submissions,none,individ,0,1,telnet
draft-altman-telnet-kermit-server,1,Individual Submissions,none,individ,0,1,telnet
draft-altman-telnet-rfc2941bis,1,Security Area,sec,area,0,0,telnet
draft-altman-telnet-rfc2942bis,1,Security Area,sec,area,0,0,telnet
draft-altman-telnet-rfc2944bis,1,Security Area,sec,area,0,0,telnet
draft-altman-telnet-starttls,1,Security Area,sec,area,0,0,telnet
draft-altman-tls-channel-bindings,1,Security Area,sec,area,0,0,tls
draft-alto-caching-subscription,1,Individual Submissions,none,individ,0,1,alto
draft-alto-deployment,1,Individual Submissions,none,individ,0,1,alto
draft-alto-notification,1,Individual Submissions,none,individ,0,1,alto
draft-alvarez-mpls-ldp-color-lsp,1,Individual Submissions,none,individ,0,1,mpls
draft-alvarez-pce-path-profiles,1,Individual Submissions,none,individ,0,1,pce
draft-alvestrand-adminrest-motivation,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-audio-l16,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-avtcore-abs-capture-time,1,Individual Submissions,none,individ,0,1,avtcore
draft-alvestrand-charset-policy,1,Individual Submissions,none,individ,0,1,policy
draft-alvestrand-constraints-resolution,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-content-language,1,Applications Area,app,area,0,0,
draft-alvestrand-directory-defs,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-dispatch-rtcweb-datagram,1,Individual Submissions,none,individ,0,1,dispatch;rtcweb
draft-alvestrand-dispatch-rtcweb-protocols,1,Individual Submissions,none,individ,0,1,dispatch;rtcweb
draft-alvestrand-i18mail-scenarios,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-i18n-howto,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-icar-xarea,1,Individual Submissions,none,individ,0,1,icar
draft-alvestrand-idna-bidi,1,Applications Area,app,area,0,0,
draft-alvestrand-ietf-mission,1,General Area,gen,area,0,0,
draft-alvestrand-ipod,1,General Area,gen,area,0,0,
draft-alvestrand-lang-tag-v2,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-mmusic-msid,1,Individual Submissions,none,individ,0,1,mmusic
draft-alvestrand-mmusic-simulcast-ssrc,1,Individual Submissions,none,individ,0,1,mmusic
draft-alvestrand-newtrk-cruft,1,Individual Submissions,none,individ,0,1,newtrk
draft-alvestrand-newtrk-historical,1,Individual Submissions,none,individ,0,1,newtrk
draft-alvestrand-one-rtp,1,Individual Submissions,none,individ,0,1,
draft-alvestrand-rmcat-congestion,1,RTP Media Congestion Avoidance Techniques,rmcat,wg,1,0,rmcat
draft-alvestrand-rmcat-remb,1,Individual Submissions,none,individ,0,1,rmcat
draft-alvestrand-rtcweb-congestion,1,Individual Submissions,none,individ,0,1,rtcweb
draft-alvestrand-rtcweb-gateways,1,Real-Time Communication in WEB-browsers,rtcweb,wg,1,0,rtcweb
draft-alvestrand-rtcweb-msid,1,Individual Submissions,none,individ,0,1,rtcweb
draft-alvestrand-rtcweb-overview,1,Real-Time Communication in WEB-browsers,rtcweb,wg,1,0,rtcweb
