lineage_id,publication_outcome,lineage_revision_count,lineage_activity_duration_years,lineage_length,wg_assignment,wg_count,author_count,organisation_count,cross_organisation,affiliation_mapped_records,affiliation_unresolved_records
draft-choi-pce-l1vpn-framework,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-choi-pce-metric-protocol,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-choi-pce-p2mp-framework,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-choi-pcemp-ipv6,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-choi-pkix-ui,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-choi-sipping-experiments-spit,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-choi-tunman-stats,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-choi-v6ops-natpt-ipsec,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chokhani-cps,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chon-korean-encoding,Successful,0,,1,No recorded WG,0,3,0,False,0,3
draft-chong-t2trg-llwnc,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-chopps-isis-bfd-tlv,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-chopps-netmod-geo-location,Successful,14,2.6584531143052703,2,Recorded WG,1,1,0,False,0,2
draft-chouasne-babel-tos-specific,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-choudharykumar-ntp-ntpv4-extended-extensions,Unsuccessful,2,0.0027378507871321013,1,No recorded WG,0,2,0,False,0,2
draft-choudhuri-sip-info-digit,Unknown,0,,1,No recorded WG,0,5,0,False,0,5
draft-choudhury-manral-flooding-simulation,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-choukir-tsvwg-flow-metadata-encoding,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,4,1,False,4,0
draft-chow-diffserv-fbctrl,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chow-httpbis-proxy-discovery,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,1,2
draft-chowbat-irl,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-chowdhury-dhc-bcmcv4-option,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chowdhury-dhc-bcmcv6-option,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chowdhury-dhc-mip6-agentop,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chowdhury-hoakey-amsk-ps,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chowdhury-ikev2-additional-auth,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chowdhury-mip6-bootstrap-radius,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chowdhury-mip6-homeinfo-ra,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-chowdhury-mip6-radius,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chowdhury-mipv6-home-prefix,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-chowdhury-netmip4,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chowdhury-netmip6,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chowdhury-rohc-radius-attributes,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chown-6man-tokenised-ipv6-identifiers,Unsuccessful,3,1.3032169746748803,1,No recorded WG,0,1,0,False,0,1
draft-chown-addr-select-considerations,Unsuccessful,4,0.7091033538672142,1,No recorded WG,0,1,0,False,0,1
draft-chown-cost-of-nat,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chown-dhc-dual-stack,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-chown-dhc-stateless-dhcpv6-renumbering,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-chown-homenet-arch,Unsuccessful,2,0.10677618069815195,1,No recorded WG,0,4,2,True,2,2
draft-chown-mboned-multicast-filtering,Unsuccessful,3,0.6899383983572895,1,No recorded WG,0,2,1,False,1,1
draft-chown-v6ops-address-accountability,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,1,0,False,0,1
draft-chown-v6ops-call-to-arms,Unsuccessful,3,0.2327173169062286,1,No recorded WG,0,3,1,False,1,2
draft-chown-v6ops-campus-transition,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chown-v6ops-port-scanning-implications,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chown-v6ops-renumber-thinkabout,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chown-v6ops-rogue-ra,Unsuccessful,4,1.322381930184805,1,No recorded WG,0,2,0,False,0,2
draft-chown-v6ops-unmanaged-connectivity,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chown-v6ops-vlan-usage,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-christ-rtsp-mpeg4,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-christey-imps,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-christey-wysopal-vuln-disclosure,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-christian-bgpsecrec,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-christian-global-info-lsp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-christian-gre-over-clnp,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-christian-prop-semantics,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-christian-tewg-measurement,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-christou-sip-xmpp-interop,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,1,3
draft-chroboczek-ahcp,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-applicability,Unsuccessful,2,0.038329911019849415,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-diversity-routing,Unsuccessful,2,1.6180698151950719,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-doesnt-care,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-extension-mechanism,Successful,5,1.7385352498288844,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-mac-relaxed,Successful,7,1.0841889117043122,2,Recorded WG,1,2,1,False,1,2
draft-chroboczek-babel-rfc6126bis,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-routing-protocol,Successful,4,0.6324435318275154,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-babel-security-considerations,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-configuration-separate,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-homenet-babel-profile,Unsuccessful,1,0.0,1,Recorded WG,1,1,0,False,0,1
draft-chroboczek-homenet-configuration-separate,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chroboczek-int-v4-via-v6,Ongoing,4,1.8781656399726214,1,No recorded WG,0,3,2,True,2,1
draft-chroboczek-intarea-v4-via-v6,Ongoing,4,0.999315537303217,1,No recorded WG,0,3,2,True,2,1
draft-chu-fibre-channel-mib,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chu-ip-cluster,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chu-ldap-kdc-schema,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-chu-ldap-ldapi,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chu-ldap-logschema,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chu-ldap-xordered,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chu-oauth-as-attested-user-cert,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,4,0
draft-chuafoo-mobileip-rafa,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chuah-avt-lipe,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chuahli-mobileip-dremip,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chuang-bimi-certificate,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-chuang-dkim-replay-problem,Ongoing,4,0.4490075290896646,1,Recorded WG,1,4,1,False,2,2
draft-chuang-dkim2-dns,Ongoing,5,0.6981519507186859,1,Recorded WG,1,1,1,False,1,0
draft-chuang-identifying-email-forwarding,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-chuang-ietf-bimi-security-perspectives,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-chuang-mailing-list-modifications,Ongoing,5,0.6160164271047228,1,No recorded WG,0,1,1,False,1,0
draft-chuang-mutual-tls-email-authentication,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-chuang-relay-flow-identifier,Ongoing,4,0.0054757015742642025,1,No recorded WG,0,1,1,False,1,0
draft-chuang-replay-resistant-arc,Ongoing,12,1.3826146475017111,1,No recorded WG,0,2,1,False,1,1
draft-chudov-cryptopro-cptls,Unsuccessful,1,0.0,1,No recorded WG,0,9,0,False,0,9
draft-chudov-cryptopro-cpxmldsig,Unsuccessful,15,13.396303901437372,2,No recorded WG,0,6,0,False,0,7
draft-chudov-cryptopro-tlsprfneg,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chunduri-dmm-5g-mobility-with-ppr,Ongoing,1,0.0,1,No recorded WG,0,5,2,True,2,3
draft-chunduri-idr-bgp-ls-nspfid,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-chunduri-idr-bgp-ls-ppr-ext,Unsuccessful,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-chunduri-isis-extended-sequence-no-tlv,Unsuccessful,5,1.2375085557837098,1,No recorded WG,0,4,2,True,4,0
draft-chunduri-isis-preferred-path-routing,Unsuccessful,1,0.0,1,No recorded WG,0,6,1,False,3,3
draft-chunduri-karp-is-is-gap-analysis,Unsuccessful,5,1.2320328542094456,1,No recorded WG,0,3,0,False,0,3
draft-chunduri-karp-kmp-router-fingerprints,Unsuccessful,6,1.8234086242299794,1,No recorded WG,0,4,1,False,3,1
draft-chunduri-karp-using-ikev2-with-tcp-ao,Unsuccessful,7,2.2833675564681726,1,No recorded WG,0,3,1,False,2,1
draft-chunduri-lsr-isis-mt-deployment-cons,Unsuccessful,5,2.5872689938398357,1,No recorded WG,0,3,2,True,2,1
draft-chunduri-lsr-isis-preferred-path-routing,Unsuccessful,9,4.0629705681040384,1,No recorded WG,0,6,4,True,5,1
draft-chunduri-lsr-isis-prefix-multi-algo,Unsuccessful,2,0.5147159479808351,1,No recorded WG,0,2,1,False,2,0
draft-chunduri-lsr-ospf-preferred-path-routing,Unsuccessful,5,1.7193702943189597,1,No recorded WG,0,5,2,True,3,2
draft-chunduri-ospf-lsr-preferred-path-routing,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-chunduri-ospf-operator-defined-tlvs,Unsuccessful,3,0.7939767282683093,1,No recorded WG,0,5,3,True,3,2
draft-chunduri-ospf-self-defined-sub-tlvs,Unsuccessful,4,0.39698836413415467,1,No recorded WG,0,4,2,True,2,2
draft-chunduri-rtgwg-lfa-extended-procedures,Unsuccessful,4,0.9007529089664613,1,No recorded WG,0,3,2,True,3,0
draft-chunduri-rtgwg-preferred-path-routing,Ongoing,4,1.0349075975359343,1,No recorded WG,0,3,2,True,2,1
draft-chunduri-tcp-ao-extensions-for-karp-kmp,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-chung-ccwg-search,Ongoing,12,1.7796030116358659,3,No recorded WG,0,4,0,False,0,12
draft-chung-dtn-extension-prophet-icn,Unsuccessful,7,2.954140999315537,1,No recorded WG,0,3,0,False,0,3
draft-chung-idn-ace37,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chung-idn-idnx,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chung-idnop-charprep,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chung-idnop-epp-idn,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chung-idnop-zoneprep,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chung-imax,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-chung-mpls-ldp-multicasting,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chung-mpls-rsvp-multicasting,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chung-mpls-wmpls,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chunzhe-idr-protection-md5,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-church-dns-mail-sender,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-church-dnsbl-harmful,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-chuyi-nmrg-agentic-network-inference,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-chuyi-nmrg-ai-agent-network,Ongoing,3,0.6324435318275154,1,No recorded WG,0,1,1,False,1,0
draft-chz-simple-cu-separation-bng-protocol,Successful,7,0.3805612594113621,1,No recorded WG,0,5,3,True,4,1
draft-ciavaglia-anima-coordination,Unsuccessful,2,0.7091033538672142,1,No recorded WG,0,2,0,False,0,2
draft-ciavaglia-anima-knowledge,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-ciphersuites-in-sec-syslog,Successful,10,2.620123203285421,2,Recorded WG,1,3,0,False,0,6
draft-cira-regext-idn,Unsuccessful,3,1.08145106091718,2,No recorded WG,0,5,0,False,0,6
draft-cirani-p2psip-dsip-dhtkademlia,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-cisco-skip,Ongoing,4,1.620807665982204,2,No recorded WG,0,4,1,False,4,4
draft-cisco-sla-protocol,Successful,5,0.9281314168377823,1,No recorded WG,0,6,1,False,6,0
draft-civanlar-bmpeg,Successful,0,,1,Recorded WG,1,3,1,False,3,0
draft-civanlar-hplp,Successful,0,,1,No recorded WG,0,3,1,False,3,0
draft-civanlar-rtp-pointer,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-cjlmw-cdni-metadata,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-ck-bgp-atm-nlri,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-cl-idr-bgp-ext-com-registry-update,Successful,8,1.7467488021902806,2,Recorded WG,1,1,0,False,0,2
draft-cl-sipping-fi-problem,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-cl-sipping-fi-resolution,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-cl-spring-generalized-srv6-for-cmpr,Ongoing,8,2.9596167008898013,1,No recorded WG,0,8,5,True,7,1
draft-cl-spring-generalized-srv6-np,Ongoing,4,1.0869267624914443,1,No recorded WG,0,7,3,True,5,2
draft-cl-spring-srv6-next-and-replace,Ongoing,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-clacla-netmod-model-catalog,Unsuccessful,4,0.7501711156741958,1,No recorded WG,0,2,1,False,2,0
draft-clacla-netmod-yang-model-update,Unsuccessful,7,0.6707734428473648,1,No recorded WG,0,4,3,True,4,0
draft-clad-rtgwg-efficient-remote-protection,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-clad-rtgwg-ipfrr-aiml,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-clad-spring-segment-routing-service-chaining,Ongoing,24,9.05681040383299,6,Recorded WG,1,20,6,True,34,24
draft-clad-spring-srv6-srh-compression-illus,Ongoing,3,1.0239561943874058,1,No recorded WG,0,2,1,False,2,0
draft-claise-energy-monitoring-mib,Unsuccessful,5,0.9965776865160849,1,No recorded WG,0,5,1,False,2,3
draft-claise-export-application-info-in-ipfix,Successful,10,1.4154688569472964,1,No recorded WG,0,3,1,False,3,0
draft-claise-ipfix-eval-netflow,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-claise-ipfix-export-per-sctp-stream,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-claise-ipfix-information-model-rfc5102bis,Unsuccessful,2,0.05201916495550993,1,No recorded WG,0,5,1,False,3,2
draft-claise-ipfix-mediation-protocol,Unsuccessful,3,0.6954140999315537,1,No recorded WG,0,3,2,True,2,1
draft-claise-ipfix-protocol-rfc5101bis,Unsuccessful,3,0.09856262833675565,1,No recorded WG,0,1,1,False,1,0
draft-claise-ippm-perf-metric-registry,Unsuccessful,2,0.22176591375770022,1,No recorded WG,0,2,1,False,2,0
draft-claise-netconf-metadata-for-collection,Ongoing,4,1.8234086242299794,1,No recorded WG,0,3,2,True,3,0
draft-claise-netflow-9,Successful,0,,1,No recorded WG,0,1,1,False,1,0
draft-claise-opsawg-collected-data-manifest,Ongoing,18,3.9863107460643397,2,Recorded WG,1,5,1,False,3,7
draft-claise-opsawg-service-assurance-architecture,Ongoing,6,1.4674880219028064,1,No recorded WG,0,5,2,True,2,2
draft-claise-opsawg-service-assurance-yang,Ongoing,8,1.4674880219028064,1,No recorded WG,0,5,3,True,3,1
draft-claise-power-management-arch,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-claise-semver,Unsuccessful,3,0.5776865160848734,1,No recorded WG,0,3,1,False,3,0
draft-claise-structured-data-in-ipfix,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-clancy-eap-pax,Successful,0,,1,No recorded WG,0,2,0,False,0,2
draft-clancy-eap-rekeying,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clancy-emu-aaapay,Unsuccessful,4,1.7741273100616017,1,No recorded WG,0,4,0,False,0,4
draft-clancy-emu-chbind,Unsuccessful,4,0.35592060232717315,1,No recorded WG,0,2,0,False,0,2
draft-clancy-emu-eap-shared-secret,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clancy-hokey-plan,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clancy-hokey-reauth-ps,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clark-avt-rtcphr,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clark-avt-rtcpvoip,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-clark-avt-rtcpxr-bis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clark-avt-rtcpxr-video,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clark-avt-rtcpxrmib,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clark-avt-rtpmibv2,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clark-diff-svc-alloc,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clark-dns-support,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-clark-dtnrg-netman-req,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-clark-ipng-multipro-interop,Successful,0,,1,No recorded WG,0,3,0,False,0,3
draft-clark-telnet-control,Successful,0,,1,No recorded WG,0,1,1,False,1,0
draft-clark-xrblock-rtcp-xr-qoe,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,2
draft-clarke-cbor-crs,Unsuccessful,3,0.9801505817932923,1,No recorded WG,0,1,0,False,0,1
draft-clarke-i2rs-traceability,Unsuccessful,4,0.9144421629021219,1,No recorded WG,0,3,1,False,3,0
draft-clausen-autoconf-criteria,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-ipdvb-enc,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-lln-loadng,Unsuccessful,16,4.695414099931554,1,No recorded WG,0,10,0,False,0,10
draft-clausen-lln-rpl-experiences,Unsuccessful,12,6.154688569472964,1,No recorded WG,0,5,0,False,0,5
draft-clausen-manet-address-autoconf,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clausen-manet-autoconf-recommendations,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-clausen-manet-jitter,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-clausen-manet-linkbuffer,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clausen-manet-linktype,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-clausen-manet-olsrv2,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-manet-olsrv2-fmt,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-manet-olsrv2-management-snapshot,Unsuccessful,2,0.2655715263518138,1,No recorded WG,0,2,0,False,0,2
draft-clausen-manet-olsrv2-mgmt-snapshot,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-clausen-manet-olsrv2-sec-threats,Unsuccessful,2,0.057494866529774126,1,Recorded WG,1,3,0,False,0,3
draft-clausen-manet-olsrv2nd,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-manet-ospf-dbx,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-manet-rfc5444-usage,Unsuccessful,1,0.0,1,Recorded WG,1,4,0,False,0,4
draft-clausen-manet-rfc6779bis,Unsuccessful,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-clausen-manet-solsr-ps,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clausen-manet-timetlv,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clausen-nemo-ro-problem-statement,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-olsr-passive-dad,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clausen-olsrv2-link-hysteresis,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-clayton-dkim2-spec,Ongoing,12,0.7200547570157426,2,Recorded WG,1,3,1,False,2,4
draft-clearcast-edu-clearcasturn,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-clemm-i2rs-yang-l3-topo,Unsuccessful,1,0.0,1,Recorded WG,1,10,3,True,4,6
draft-clemm-i2rs-yang-network-topo,Unsuccessful,5,1.0622861054072552,1,Recorded WG,1,6,1,False,4,2
draft-clemm-ideas-ipfix,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-clemm-ippm-pam-ipfix,Ongoing,2,0.4106776180698152,2,No recorded WG,0,3,2,True,4,2
draft-clemm-netconf-nmda-diff,Successful,18,3.8357289527720737,3,Recorded WG,1,4,3,True,7,4
draft-clemm-netconf-push-smart-filters-ps,Unsuccessful,1,0.0,1,No recorded WG,0,7,3,True,5,2
draft-clemm-netconf-yang-push,Successful,29,4.199863107460644,2,Recorded WG,1,3,2,True,5,0
draft-clemm-netmod-mount,Unsuccessful,7,4.0219028062970565,1,No recorded WG,0,3,2,True,3,0
draft-clemm-netmod-peermount,Ongoing,3,0.04654346338124572,1,No recorded WG,0,4,2,True,3,1
draft-clemm-netmod-push-smart-filters,Unsuccessful,2,0.3066392881587953,1,No recorded WG,0,7,3,True,5,2
draft-clemm-netmod-yang-network-topo,Unsuccessful,2,0.2683093771389459,1,No recorded WG,0,6,2,True,5,1
draft-clemm-nmrg-dist-intent,Successful,14,4.396988364134154,2,No recorded WG,0,4,3,True,4,4
draft-clemm-webdav-versioning,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clemm-wvcm,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-cloud-log,Unknown,0,,1,No recorded WG,0,3,1,False,1,2
draft-clouds-wang-vdi-problem-statement,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-cls-ppr-te-attributes,Unsuccessful,2,0.8323066392881588,1,No recorded WG,0,3,1,False,2,1
draft-clt-dmm-tn-aware-mobility,Unsuccessful,10,2.5817932922655715,1,No recorded WG,0,7,2,True,4,3
draft-clw-6man-rfc8504-bis,Ongoing,5,1.2867898699520877,2,Recorded WG,1,3,1,False,2,4
draft-clw-rfc6434-bis,Successful,12,1.7056810403832992,2,Recorded WG,1,3,2,True,2,4
draft-clynn-bgp-x509-auth,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-clynn-s-bgp-protocol,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-cmcc-asrp,Ongoing,7,0.3066392881587953,1,No recorded WG,0,2,0,False,0,2
draft-cmd-prevent-malware-dns-distribute,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-cmetz-v6ops-v4mapped-api-harmful,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-cmfg-pce-pcep-grammar,Unsuccessful,3,0.5092402464065708,1,No recorded WG,0,6,1,False,2,4
draft-cms-masque-connect-ip,Ongoing,3,0.3750855578370979,1,No recorded WG,0,3,1,False,3,0
draft-cms-masque-connect-ip-ext-routes,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-cms-masque-ip-proxy-reqs,Ongoing,6,1.1225188227241616,2,Recorded WG,1,3,1,False,6,0
draft-cmzrjp-ippm-twamp-yang,Successful,17,3.3155373032169746,2,Recorded WG,1,6,3,True,5,6
draft-cnbf-ippm-user-devices-explicit-monitoring,Ongoing,5,1.9603011635865846,1,No recorded WG,0,4,1,False,1,3
draft-cnyap-iip,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-cnyap-rbm,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-coan-hasm,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-coar-cgi-v11,Successful,0,,1,No recorded WG,0,2,0,False,0,2
draft-coates-urn-namespace,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-cochrane-frmib-dte,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-cociglio-mboned-multicast-pm,Unsuccessful,2,0.6598220396988365,1,No recorded WG,0,4,0,False,0,4
draft-codec-agnostic-rtp-payload-format,Ongoing,3,0.049281314168377825,2,No recorded WG,0,3,1,False,1,4
draft-codere-ldapsyntax,Ongoing,11,1.106091718001369,1,No recorded WG,0,1,0,False,0,1
draft-codogno-mime-nntp8bit,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-coene-mptcp-conformance,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-coene-multi-route,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
