rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,complete_revision_count,first_recorded_submission,last_recorded_submission,family_draft_count,maximum_lineage_depth,final_draft_revision_count,predecessor_revision_count,recorded_development_days
/api/v1/doc/document/rfc7927/,7927,rfc7927,Information-Centric Networking (ICN) Research Challenges,2016-07-27 00:47:33+00:00,2016,/api/v1/doc/document/draft-irtf-icnrg-challenges/,10,2013-02-10,2016-03-19,2,1,7,3,1263
/api/v1/doc/document/rfc7928/,7928,rfc7928,Characterization Guidelines for Active Queue Management (AQM),2016-07-30 05:17:53+00:00,2016,/api/v1/doc/document/draft-ietf-aqm-eval-guidelines/,17,2014-02-07,2016-06-14,2,1,14,3,904
/api/v1/doc/document/rfc7929/,7929,rfc7929,DNS-Based Authentication of Named Entities (DANE) Bindings for OpenPGP,2016-08-05 17:47:07+00:00,2016,/api/v1/doc/document/draft-ietf-dane-openpgpkey/,13,2014-04-10,2016-05-02,1,0,13,0,848
/api/v1/doc/document/rfc7930/,7930,rfc7930,Larger Packets for RADIUS over TCP,2016-08-17 22:05:26+00:00,2016,/api/v1/doc/document/draft-ietf-radext-bigger-packets/,10,2013-10-21,2016-04-12,2,1,8,2,1031
/api/v1/doc/document/rfc7931/,7931,rfc7931,NFSv4.0 Migration: Specification Update,2016-07-27 00:47:34+00:00,2016,/api/v1/doc/document/draft-ietf-nfsv4-rfc3530-migration-update/,9,2012-11-14,2016-02-02,1,0,9,0,1351
/api/v1/doc/document/rfc7932/,7932,rfc7932,Brotli Compressed Data Format,2016-07-30 05:17:54+00:00,2016,/api/v1/doc/document/draft-alakuijala-brotli/,12,2014-04-01,2016-05-24,1,0,12,0,851
/api/v1/doc/document/rfc7933/,7933,rfc7933,Adaptive Video Streaming over Information-Centric Networking (ICN),2016-08-26 18:45:33+00:00,2016,/api/v1/doc/document/draft-irtf-icnrg-videostreaming/,9,2014-03-10,2016-04-27,1,0,9,0,900
/api/v1/doc/document/rfc7934/,7934,rfc7934,Host Address Availability Recommendations,2016-07-20 12:17:46+00:00,2016,/api/v1/doc/document/draft-ietf-v6ops-host-addr-availability/,10,2015-07-06,2016-05-25,2,1,8,2,380
/api/v1/doc/document/rfc7935/,7935,rfc7935,The Profile for Algorithms and Key Sizes for Use in the Resource Public Key Infrastructure,2016-09-01 01:40:09+00:00,2016,/api/v1/doc/document/draft-ietf-sidr-rfc6485bis/,6,2014-03-07,2016-03-08,1,0,6,0,909
/api/v1/doc/document/rfc7936/,7936,rfc7936,Clarifying Registry Procedures for the WebSocket Subprotocol Name Registry,2016-07-19 14:02:05+00:00,2016,/api/v1/doc/document/draft-hardie-rfc6455-iana-clarification/,4,2016-03-21,2016-06-01,1,0,4,0,120
/api/v1/doc/document/rfc7937/,7937,rfc7937,Content Distribution Network Interconnection (CDNI) Logging Interface,2016-08-30 00:57:22+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-logging/,28,2012-12-10,2016-06-08,1,0,28,0,1359
/api/v1/doc/document/rfc7938/,7938,rfc7938,Use of BGP for Routing in Large-Scale Data Centers,2016-08-10 16:05:26+00:00,2016,/api/v1/doc/document/draft-ietf-rtgwg-bgp-routing-large-dc/,20,2012-07-09,2016-06-04,2,1,12,8,1493
/api/v1/doc/document/rfc7939/,7939,rfc7939,Definition of Managed Objects for the Neighborhood Discovery Protocol,2016-08-31 09:05:35+00:00,2016,/api/v1/doc/document/draft-ietf-manet-rfc6779bis/,9,2014-07-25,2016-06-02,2,1,8,1,768
/api/v1/doc/document/rfc7940/,7940,rfc7940,Representing Label Generation Rulesets Using XML,2016-08-10 16:05:27+00:00,2016,/api/v1/doc/document/draft-ietf-lager-specification/,25,2012-02-29,2016-05-23,2,1,14,11,1624
/api/v1/doc/document/rfc7941/,7941,rfc7941,RTP Header Extension for the RTP Control Protocol (RTCP) Source Description Items,2016-08-31 09:05:36+00:00,2016,/api/v1/doc/document/draft-ietf-avtext-sdes-hdr-ext/,12,2013-10-21,2016-06-10,2,1,8,4,1045
/api/v1/doc/document/rfc7942/,7942,rfc7942,Improving Awareness of Running Code: The Implementation Status Section,2016-07-11 23:16:28+00:00,2016,/api/v1/doc/document/draft-sheffer-rfc6982bis/,4,2016-04-14,2016-06-02,1,0,4,0,88
/api/v1/doc/document/rfc7943/,7943,rfc7943,A Method for Generating Semantically Opaque Interface Identifiers (IIDs) with the Dynamic Host Configuration Protocol for IPv6 (DHCPv6),2016-09-19 21:36:05+00:00,2016,/api/v1/doc/document/draft-gont-dhcpv6-stable-privacy-addresses/,8,2014-09-05,2016-06-28,3,2,3,5,745
/api/v1/doc/document/rfc7944/,7944,rfc7944,Diameter Routing Message Priority,2016-08-05 00:04:18+00:00,2016,/api/v1/doc/document/draft-ietf-dime-drmp/,10,2015-03-06,2016-06-03,2,1,8,2,518
/api/v1/doc/document/rfc7945/,7945,rfc7945,Information-Centric Networking: Evaluation and Security Considerations,2016-09-22 23:15:02+00:00,2016,/api/v1/doc/document/draft-irtf-icnrg-evaluation-methodology/,6,2013-10-21,2016-04-12,1,0,6,0,1067
/api/v1/doc/document/rfc7946/,7946,rfc7946,The GeoJSON Format,2016-08-11 00:22:45+00:00,2016,/api/v1/doc/document/draft-ietf-geojson/,10,2014-01-08,2016-06-23,2,1,5,5,946
/api/v1/doc/document/rfc7947/,7947,rfc7947,Internet Exchange BGP Route Server,2016-09-07 20:02:38+00:00,2016,/api/v1/doc/document/draft-ietf-idr-ix-bgp-route-server/,16,2010-10-25,2016-06-30,2,1,13,3,2144
/api/v1/doc/document/rfc7948/,7948,rfc7948,Internet Exchange BGP Route Server Operations,2016-09-07 20:02:40+00:00,2016,/api/v1/doc/document/draft-ietf-grow-ix-bgp-route-server-operations/,6,2013-08-22,2015-06-08,1,0,6,0,1112
/api/v1/doc/document/rfc7949/,7949,rfc7949,OSPFv3 over IPv4 for IPv6 Transition,2016-08-10 16:05:28+00:00,2016,/api/v1/doc/document/draft-ietf-ospf-transition-to-ospfv3/,15,2014-01-26,2016-07-01,2,1,13,2,927
/api/v1/doc/document/rfc7950/,7950,rfc7950,The YANG 1.1 Data Modeling Language,2016-08-31 09:05:36+00:00,2016,/api/v1/doc/document/draft-ietf-netmod-rfc6020bis/,15,2014-07-03,2016-06-17,1,0,15,0,790
/api/v1/doc/document/rfc7951/,7951,rfc7951,JSON Encoding of Data Modeled with YANG,2016-08-31 09:05:37+00:00,2016,/api/v1/doc/document/draft-ietf-netmod-yang-json/,11,2014-04-21,2016-03-28,1,0,11,0,863
/api/v1/doc/document/rfc7952/,7952,rfc7952,Defining and Using Metadata with YANG,2016-08-31 09:05:37+00:00,2016,/api/v1/doc/document/draft-ietf-netmod-yang-metadata/,10,2014-09-11,2016-03-21,2,1,8,2,720
/api/v1/doc/document/rfc7953/,7953,rfc7953,Calendar Availability,2016-08-17 22:05:27+00:00,2016,/api/v1/doc/document/draft-ietf-calext-availability/,10,2008-11-03,2016-07-07,2,1,5,5,2844
/api/v1/doc/document/rfc7954/,7954,rfc7954,Locator/ID Separation Protocol (LISP) Endpoint Identifier (EID) Block,2016-09-21 23:17:56+00:00,2016,/api/v1/doc/document/draft-ietf-lisp-eid-block/,16,2011-03-14,2016-02-26,3,1,14,2,2018
/api/v1/doc/document/rfc7955/,7955,rfc7955,Management Guidelines for the Locator/ID Separation Protocol (LISP) Endpoint Identifier (EID) Block,2016-09-21 23:17:57+00:00,2016,/api/v1/doc/document/draft-ietf-lisp-eid-block-mgmnt/,8,2013-12-09,2016-04-06,1,0,8,0,1017
/api/v1/doc/document/rfc7956/,7956,rfc7956,Transparent Interconnection of Lots of Links (TRILL) Distributed Layer 3 Gateway,2016-09-07 20:02:40+00:00,2016,/api/v1/doc/document/draft-ietf-trill-irb/,21,2013-04-26,2016-07-03,2,1,15,6,1230
/api/v1/doc/document/rfc7957/,7957,rfc7957,DISPATCH-Style Working Groups and the SIP Change Process,2016-08-24 20:21:53+00:00,2016,/api/v1/doc/document/draft-campbell-art-rfc5727-update/,4,2015-05-25,2016-03-11,1,0,4,0,457
/api/v1/doc/document/rfc7958/,7958,rfc7958,DNSSEC Trust Anchor Publication for the Root Zone,2016-08-31 09:05:38+00:00,2016,/api/v1/doc/document/draft-jabley-dnssec-trust-anchor/,16,2010-09-29,2016-07-17,1,0,16,0,2163
/api/v1/doc/document/rfc7959/,7959,rfc7959,Block-Wise Transfers in the Constrained Application Protocol (CoAP),2016-08-26 18:45:34+00:00,2016,/api/v1/doc/document/draft-ietf-core-block/,23,2010-08-24,2016-07-08,2,1,21,2,2194
/api/v1/doc/document/rfc7960/,7960,rfc7960,"Interoperability Issues between Domain-based Message Authentication, Reporting, and Conformance (DMARC) and Indirect Email Flows",2016-09-29 23:41:40+00:00,2016,/api/v1/doc/document/draft-ietf-dmarc-interoperability/,20,2015-01-19,2016-07-18,2,1,19,1,619
/api/v1/doc/document/rfc7961/,7961,rfc7961,Transparent Interconnection of Lots of Links (TRILL): Interface Addresses APPsub-TLV,2016-08-24 20:21:53+00:00,2016,/api/v1/doc/document/draft-ietf-trill-ia-appsubtlv/,16,2012-10-15,2016-07-05,3,2,10,6,1409
/api/v1/doc/document/rfc7962/,7962,rfc7962,"Alternative Network Deployments: Taxonomy, Characterization, Technologies, and Architectures",2016-08-30 00:57:24+00:00,2016,/api/v1/doc/document/draft-irtf-gaia-alternative-network-deployments/,12,2014-06-18,2016-07-18,2,1,9,3,804
/api/v1/doc/document/rfc7963/,7963,rfc7963,RSVP-TE Extension for Additional Signal Types in G.709 Optical Transport Networks (OTNs),2016-08-26 23:47:47+00:00,2016,/api/v1/doc/document/draft-ietf-ccamp-additional-signal-type-g709v3/,11,2013-10-21,2016-05-25,2,1,5,6,1040
/api/v1/doc/document/rfc7964/,7964,rfc7964,Solutions for BGP Persistent Route Oscillation,2016-09-29 23:41:40+00:00,2016,/api/v1/doc/document/draft-ietf-idr-route-oscillation-stop/,14,2009-11-12,2016-08-08,3,1,5,9,2513
/api/v1/doc/document/rfc7965/,7965,rfc7965,LDP Extensions for Pseudowire Binding to Label Switched Path (LSP) Tunnels,2016-08-31 09:05:39+00:00,2016,/api/v1/doc/document/draft-ietf-pals-mpls-tp-pw-over-bidir-lsp/,19,2011-06-28,2016-07-21,3,2,10,9,1891
/api/v1/doc/document/rfc7966/,7966,rfc7966,Security at the Attribute-Value Pair (AVP) Level for Non-neighboring Diameter Nodes: Scenarios and Requirements,2016-09-24 06:05:37+00:00,2016,/api/v1/doc/document/draft-ietf-dime-e2e-sec-req/,8,2013-02-18,2016-06-08,2,1,6,2,1314
/api/v1/doc/document/rfc7967/,7967,rfc7967,Constrained Application Protocol (CoAP) Option for No Server Response,2016-08-30 00:57:25+00:00,2016,/api/v1/doc/document/draft-tcs-coap-no-response-option/,18,2013-08-29,2016-05-12,1,0,18,0,1097
/api/v1/doc/document/rfc7968/,7968,rfc7968,Transparent Interconnection of Lots of Links (TRILL): Using Data Labels for Tree Selection for Multi-Destination Data,2016-08-31 09:05:40+00:00,2016,/api/v1/doc/document/draft-ietf-trill-tree-selection/,11,2012-03-05,2016-06-29,2,1,6,5,1640
/api/v1/doc/document/rfc7969/,7969,rfc7969,Customizing DHCP Configuration on the Basis of Network Topology,2016-10-20 00:18:24+00:00,2016,/api/v1/doc/document/draft-ietf-dhc-topo-conf/,12,2013-04-13,2016-07-08,2,1,10,2,1286
/api/v1/doc/document/rfc7970/,7970,rfc7970,The Incident Object Description Exchange Format Version 2,2016-11-30 23:52:58+00:00,2016,/api/v1/doc/document/draft-ietf-mile-rfc5070-bis/,27,2013-05-04,2016-10-05,1,0,27,0,1306
/api/v1/doc/document/rfc7971/,7971,rfc7971,Application-Layer Traffic Optimization (ALTO) Deployment Considerations,2016-10-07 00:34:57+00:00,2016,/api/v1/doc/document/draft-ietf-alto-deployments/,17,2011-02-21,2016-07-20,1,0,17,0,2055
/api/v1/doc/document/rfc7972/,7972,rfc7972,Entertainment Identifier Registry (EIDR) URN Namespace Definition,2016-09-09 05:11:35+00:00,2016,/api/v1/doc/document/draft-pal-eidr-urn-2016/,4,2016-04-30,2016-08-02,1,0,4,0,132
/api/v1/doc/document/rfc7973/,7973,rfc7973,Assignment of an Ethertype for IPv6 with Low-Power Wireless Personal Area Network (LoWPAN) Encapsulation,2016-11-16 22:15:41+00:00,2016,/api/v1/doc/document/draft-ietf-6lo-ethertype-request/,4,2016-02-17,2016-06-06,2,1,2,2,273
/api/v1/doc/document/rfc7974/,7974,rfc7974,An Experimental TCP Option for Host Identification,2016-10-20 00:18:26+00:00,2016,/api/v1/doc/document/draft-williams-exp-tcp-host-id-opt/,9,2014-01-10,2016-06-14,1,0,9,0,1014
/api/v1/doc/document/rfc7975/,7975,rfc7975,Request Routing Redirection Interface for Content Delivery Network (CDN) Interconnection,2016-10-14 03:54:07+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-redirection/,21,2013-04-15,2016-08-15,1,0,21,0,1278
/api/v1/doc/document/rfc7976/,7976,rfc7976,Updates to Private Header (P-Header) Extension Usage in Session Initiation Protocol (SIP) Requests and Responses,2016-09-19 21:36:06+00:00,2016,/api/v1/doc/document/draft-holmberg-dispatch-rfc7315-updates/,10,2015-12-08,2016-08-16,1,0,10,0,286
/api/v1/doc/document/rfc7977/,7977,rfc7977,The WebSocket Protocol as a Transport for the Message Session Relay Protocol (MSRP),2016-09-21 23:18:06+00:00,2016,/api/v1/doc/document/draft-pd-dispatch-msrp-websocket/,16,2012-12-17,2016-08-15,1,0,16,0,1374
/api/v1/doc/document/rfc7978/,7978,rfc7978,Transparent Interconnection of Lots of Links (TRILL): RBridge Channel Header Extension,2016-09-30 21:38:54+00:00,2016,/api/v1/doc/document/draft-ietf-trill-channel-tunnel/,13,2013-10-21,2016-08-05,2,1,12,1,1075
/api/v1/doc/document/rfc7979/,7979,rfc7979,Response to the IANA Stewardship Transition Coordination Group (ICG) Request for Proposals on the IANA Protocol Parameters Registries,2016-08-30 00:57:25+00:00,2016,/api/v1/doc/document/draft-ietf-ianaplan-icg-response/,13,2014-08-29,2016-07-28,2,1,11,2,732
/api/v1/doc/document/rfc7980/,7980,rfc7980,A Framework for Defining Network Complexity,2016-10-21 19:05:26+00:00,2016,/api/v1/doc/document/draft-behringer-ncrg-complexity-framework/,7,2013-02-17,2016-04-25,4,1,3,4,1342
/api/v1/doc/document/rfc7981/,7981,rfc7981,IS-IS Extensions for Advertising Router Information,2016-10-20 00:18:27+00:00,2016,/api/v1/doc/document/draft-ietf-isis-rfc4971bis/,6,2015-10-07,2016-08-18,2,1,5,1,379
/api/v1/doc/document/rfc7982/,7982,rfc7982,Measurement of Round-Trip Time and Fractional Loss Using Session Traversal Utilities for NAT (STUN),2016-09-22 05:01:33+00:00,2016,/api/v1/doc/document/draft-ietf-tram-stun-path-data/,7,2015-04-07,2016-08-23,2,1,6,1,534
/api/v1/doc/document/rfc7983/,7983,rfc7983,Multiplexing Scheme Updates for Secure Real-time Transport Protocol (SRTP) Extension for Datagram Transport Layer Security (DTLS),2016-09-29 23:41:41+00:00,2016,/api/v1/doc/document/draft-ietf-avtcore-rfc5764-mux-fixes/,15,2014-07-02,2016-09-01,2,1,12,3,820
/api/v1/doc/document/rfc7984/,7984,rfc7984,Locating Session Initiation Protocol (SIP) Servers in a Dual-Stack IP Network,2016-09-29 23:41:42+00:00,2016,/api/v1/doc/document/draft-ietf-sipcore-dns-dual-stack/,13,2013-06-24,2016-08-31,2,1,9,4,1193
/api/v1/doc/document/rfc7985/,7985,rfc7985,Security Threats to Simplified Multicast Forwarding (SMF),2016-11-02 17:44:37+00:00,2016,/api/v1/doc/document/draft-ietf-manet-smf-sec-threats/,8,2014-07-04,2016-08-26,2,1,7,1,852
/api/v1/doc/document/rfc7986/,7986,rfc7986,New Properties for iCalendar,2016-10-28 05:30:12+00:00,2016,/api/v1/doc/document/draft-ietf-calext-extensions/,16,2010-02-26,2016-08-22,2,1,6,10,2436
/api/v1/doc/document/rfc7987/,7987,rfc7987,IS-IS Minimum Remaining Lifetime,2016-10-20 00:18:30+00:00,2016,/api/v1/doc/document/draft-ietf-isis-remaining-lifetime/,6,2015-07-31,2016-08-17,2,1,5,1,447
/api/v1/doc/document/rfc7988/,7988,rfc7988,Ingress Replication Tunnels in Multicast VPN,2016-10-07 04:48:31+00:00,2016,/api/v1/doc/document/draft-ietf-bess-ir/,9,2013-10-18,2016-08-15,2,1,6,3,1085
/api/v1/doc/document/rfc7989/,7989,rfc7989,End-to-End Session Identification in IP-Based Multimedia Communication Networks,2016-10-20 00:18:30+00:00,2016,/api/v1/doc/document/draft-ietf-insipid-session-id/,35,2010-11-28,2016-08-18,3,2,28,7,2153
/api/v1/doc/document/rfc7990/,7990,rfc7990,RFC Format Framework,2016-12-16 15:56:34+00:00,2016,/api/v1/doc/document/draft-iab-rfc-framework/,16,2014-08-21,2016-06-23,2,1,7,9,848
/api/v1/doc/document/rfc7991/,7991,rfc7991,"The ""xml2rfc"" Version 3 Vocabulary",2016-12-16 15:56:35+00:00,2016,/api/v1/doc/document/draft-iab-xml2rfc/,29,2014-01-28,2016-06-22,2,1,5,24,1053
/api/v1/doc/document/rfc7992/,7992,rfc7992,HTML Format for RFCs,2016-12-16 15:56:35+00:00,2016,/api/v1/doc/document/draft-iab-html-rfc/,15,2012-07-07,2016-06-30,2,1,4,11,1623
/api/v1/doc/document/rfc7993/,7993,rfc7993,Cascading Style Sheets (CSS) Requirements for RFCs,2016-12-16 15:56:36+00:00,2016,/api/v1/doc/document/draft-iab-rfc-css/,7,2015-06-30,2016-07-04,2,1,2,5,535
/api/v1/doc/document/rfc7994/,7994,rfc7994,Requirements for Plain-Text RFCs,2016-12-16 15:56:36+00:00,2016,/api/v1/doc/document/draft-iab-rfc-plaintext/,14,2014-06-20,2016-05-16,2,1,4,10,910
/api/v1/doc/document/rfc7995/,7995,rfc7995,PDF Format for RFCs,2016-12-16 15:56:37+00:00,2016,/api/v1/doc/document/draft-iab-rfc-use-of-pdf/,12,2014-06-26,2016-05-17,2,1,3,9,904
/api/v1/doc/document/rfc7996/,7996,rfc7996,SVG Drawings for RFCs: SVG 1.2 RFC,2016-12-16 15:56:38+00:00,2016,/api/v1/doc/document/draft-iab-svg-rfc/,17,2014-01-28,2016-02-25,2,1,3,14,1053
/api/v1/doc/document/rfc7997/,7997,rfc7997,The Use of Non-ASCII Characters in RFCs,2016-12-16 15:56:38+00:00,2016,/api/v1/doc/document/draft-iab-rfc-nonascii/,10,2014-02-14,2016-04-27,2,1,3,7,1036
/api/v1/doc/document/rfc7998/,7998,rfc7998,"""xml2rfc"" Version 3 Preparation Tool Description",2016-12-16 15:56:39+00:00,2016,/api/v1/doc/document/draft-iab-rfcv3-preptool/,10,2015-05-22,2016-06-30,2,1,3,7,574
/api/v1/doc/document/rfc7999/,7999,rfc7999,BLACKHOLE Community,2016-10-20 00:18:37+00:00,2016,/api/v1/doc/document/draft-ietf-grow-blackholing/,6,2015-05-28,2016-08-12,2,1,4,2,511
/api/v1/doc/document/rfc8000/,8000,rfc8000,Requirements for NFSv4 Multi-Domain Namespace Deployment,2016-11-30 23:53:01+00:00,2016,/api/v1/doc/document/draft-ietf-nfsv4-multi-domain-fs-reqs/,12,2014-10-23,2016-09-01,1,0,12,0,769
/api/v1/doc/document/rfc8002/,8002,rfc8002,Host Identity Protocol Certificates,2016-10-14 23:37:52+00:00,2016,/api/v1/doc/document/draft-ietf-hip-rfc6253-bis/,10,2013-03-22,2016-07-06,1,0,10,0,1302
/api/v1/doc/document/rfc8003/,8003,rfc8003,Host Identity Protocol (HIP) Registration Extension,2016-10-14 23:37:54+00:00,2016,/api/v1/doc/document/draft-ietf-hip-rfc5203-bis/,11,2011-03-14,2016-08-04,1,0,11,0,2041
/api/v1/doc/document/rfc8004/,8004,rfc8004,Host Identity Protocol (HIP) Rendezvous Extension,2016-10-14 23:37:54+00:00,2016,/api/v1/doc/document/draft-ietf-hip-rfc5204-bis/,8,2011-03-14,2016-08-04,1,0,8,0,2041
/api/v1/doc/document/rfc8005/,8005,rfc8005,Host Identity Protocol (HIP) Domain Name System (DNS) Extension,2016-10-14 23:37:59+00:00,2016,/api/v1/doc/document/draft-ietf-hip-rfc5205-bis/,10,2011-03-14,2016-08-04,1,0,10,0,2041
/api/v1/doc/document/rfc8006/,8006,rfc8006,Content Delivery Network Interconnection (CDNI) Metadata,2016-12-14 02:12:30+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-metadata/,22,2012-10-02,2016-08-28,1,0,22,0,1534
/api/v1/doc/document/rfc8007/,8007,rfc8007,Content Delivery Network Interconnection (CDNI) Control Interface / Triggers,2016-12-14 02:12:32+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-control-triggers/,16,2013-04-08,2016-05-19,1,0,16,0,1346
/api/v1/doc/document/rfc8008/,8008,rfc8008,Content Delivery Network Interconnection (CDNI) Request Routing: Footprint and Capabilities Semantics,2016-12-14 02:12:32+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-footprint-capabilities-semantics/,21,2013-07-15,2016-05-20,1,0,21,0,1248
/api/v1/doc/document/rfc8009/,8009,rfc8009,AES Encryption with HMAC-SHA2 for Kerberos 5,2016-10-28 05:30:13+00:00,2016,/api/v1/doc/document/draft-ietf-kitten-aes-cts-hmac-sha2/,13,2013-04-19,2016-08-26,2,1,12,1,1288
/api/v1/doc/document/rfc8012/,8012,rfc8012,Label Switched Path (LSP) and Pseudowire (PW) Ping/Trace over MPLS Networks Using Entropy Labels (ELs),2016-11-07 17:20:47+00:00,2016,/api/v1/doc/document/draft-ietf-mpls-entropy-lsp-ping/,11,2013-10-21,2016-09-05,2,1,6,5,1113
/api/v1/doc/document/rfc8014/,8014,rfc8014,An Architecture for Data-Center Network Virtualization over Layer 3 (NVO3),2016-12-28 21:13:04+00:00,2016,/api/v1/doc/document/draft-ietf-nvo3-arch/,11,2013-07-08,2016-09-20,2,1,9,2,1269
/api/v1/doc/document/rfc8015/,8015,rfc8015,RTP Control Protocol (RTCP) Extended Report (XR) Block for Independent Reporting of Burst/Gap Discard Metrics,2016-11-08 20:55:22+00:00,2016,/api/v1/doc/document/draft-ietf-xrblock-independent-burst-gap-discard/,6,2015-10-19,2016-08-04,2,1,4,2,386
/api/v1/doc/document/rfc8016/,8016,rfc8016,Mobility with Traversal Using Relays around NAT (TURN),2016-11-10 21:42:34+00:00,2016,/api/v1/doc/document/draft-ietf-tram-turn-mobility/,10,2015-11-07,2016-09-09,1,0,10,0,369
/api/v1/doc/document/rfc8017/,8017,rfc8017,PKCS #1: RSA Cryptography Specifications Version 2.2,2016-11-14 05:27:48+00:00,2016,/api/v1/doc/document/draft-moriarty-pkcs1/,4,2016-02-02,2016-09-06,1,0,4,0,286
/api/v1/doc/document/rfc8019/,8019,rfc8019,Protecting Internet Key Exchange Protocol Version 2 (IKEv2) Implementations from Distributed Denial-of-Service Attacks,2016-11-16 07:01:27+00:00,2016,/api/v1/doc/document/draft-ietf-ipsecme-ddos-protection/,11,2014-10-27,2016-10-01,1,0,11,0,751
/api/v1/doc/document/rfc8020/,8020,rfc8020,NXDOMAIN: There Really Is Nothing Underneath,2016-11-08 20:55:24+00:00,2016,/api/v1/doc/document/draft-ietf-dnsop-nxdomain-cut/,9,2015-11-06,2016-09-18,2,1,6,3,368
/api/v1/doc/document/rfc8022/,8022,rfc8022,A YANG Data Model for Routing Management,2016-11-10 04:21:12+00:00,2016,/api/v1/doc/document/draft-ietf-netmod-routing-cfg/,27,2011-03-03,2016-11-03,2,1,26,1,2079
/api/v1/doc/document/rfc8023/,8023,rfc8023,Report from the Workshop and Prize on Root Causes and Mitigation of Name Collisions,2016-11-10 23:05:38+00:00,2016,/api/v1/doc/document/draft-thomas-namecollisions-workshop-report/,6,2015-02-09,2016-07-19,1,0,6,0,640
/api/v1/doc/document/rfc8024/,8024,rfc8024,Multi-Chassis Passive Optical Network (MC-PON) Protection in MPLS,2016-11-30 23:53:02+00:00,2016,/api/v1/doc/document/draft-ietf-pals-mc-pon/,10,2013-10-21,2016-09-27,2,1,6,4,1136
/api/v1/doc/document/rfc8025/,8025,rfc8025,IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) Paging Dispatch,2016-11-30 23:53:02+00:00,2016,/api/v1/doc/document/draft-ietf-6lo-paging-dispatch/,6,2016-01-14,2016-10-12,1,0,6,0,321
