publication_year,publishing_unit_id,figure_area,rfc_count,group_acronym,group_name,stream_slug,group_type_slug
2018,wg:/api/v1/group/group/1452/,ops,2,dnsop,Domain Name System Operations,ietf,wg
2018,wg:/api/v1/group/group/1575/,ops,1,netconf,Network Configuration,ietf,wg
2018,wg:/api/v1/group/group/1578/,ops,1,v6ops,IPv6 Operations,ietf,wg
2018,wg:/api/v1/group/group/1584/,ops,2,grow,Global Routing Operations,ietf,wg
2018,wg:/api/v1/group/group/1638/,ops,7,netmod,Network Modeling,ietf,wg
2018,wg:/api/v1/group/group/1714/,ops,2,opsawg,Operations and Management Area Working Group,ietf,wg
2018,wg:/api/v1/group/group/1956/,ops,2,anima,Autonomic Networking Integrated Model and Approach,ietf,wg
2018,wg:/api/v1/group/group/2166/,ops,2,sidrops,SIDR Operations,ietf,wg
2018,wg:/api/v1/group/group/2168/,ops,1,l2sm,L2VPN Service Model,ietf,wg
2018,wg:/api/v1/group/group/945/,ops,2,bmwg,Benchmarking Methodology,ietf,wg
2018,wg:/api/v1/group/group/1140/,rtg,2,mpls,Multiprotocol Label Switching,ietf,wg
2018,wg:/api/v1/group/group/1188/,rtg,2,ospf,Open Shortest Path First IGP,ietf,wg
2018,wg:/api/v1/group/group/1397/,rtg,1,pim,Protocols for IP Multicast,ietf,wg
2018,wg:/api/v1/group/group/1524/,rtg,3,ccamp,Common Control and Measurement Plane,ietf,wg
2018,wg:/api/v1/group/group/1619/,rtg,3,rtgwg,Routing Area Working Group,ietf,wg
2018,wg:/api/v1/group/group/1630/,rtg,2,pce,Path Computation Element,ietf,wg
2018,wg:/api/v1/group/group/1650/,rtg,9,trill,Transparent Interconnection of Lots of Links,ietf,wg
2018,wg:/api/v1/group/group/1680/,rtg,2,sidr,Secure Inter-Domain Routing,ietf,wg
2018,wg:/api/v1/group/group/1751/,rtg,1,lisp,Locator/ID Separation Protocol,ietf,wg
2018,wg:/api/v1/group/group/1840/,rtg,2,nvo3,Network Virtualization Overlays,ietf,wg
2018,wg:/api/v1/group/group/1875/,rtg,4,i2rs,Interface to the Routing System,ietf,wg
2018,wg:/api/v1/group/group/1905/,rtg,4,spring,Source Packet Routing in Networking,ietf,wg
2018,wg:/api/v1/group/group/1910/,rtg,3,sfc,Service Function Chaining,ietf,wg
2018,wg:/api/v1/group/group/1960/,rtg,6,bess,BGP Enabled ServiceS,ietf,wg
2018,wg:/api/v1/group/group/1964/,rtg,3,bier,Bit Indexed Explicit Replication,ietf,wg
2018,wg:/api/v1/group/group/1969/,rtg,3,pals,Pseudowire And LDP-enabled Services,ietf,wg
2018,wg:/api/v1/group/group/1985/,rtg,9,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2018,wg:/api/v1/group/group/2215/,rtg,2,lsr,Link State Routing,ietf,wg
2018,wg:/api/v1/group/group/1326/,sec,5,tls,Transport Layer Security,ietf,wg
2018,wg:/api/v1/group/group/1634/,sec,1,kitten,Common Authentication Technology Next Generation,ietf,wg
2018,wg:/api/v1/group/group/1740/,sec,1,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2018,wg:/api/v1/group/group/1748/,sec,1,oauth,Web Authorization Protocol,ietf,wg
2018,wg:/api/v1/group/group/1831/,sec,1,mile,Managed Incident Lightweight Exchange,ietf,wg
2018,wg:/api/v1/group/group/1869/,sec,1,sacm,Security Automation and Continuous Monitoring,ietf,wg
2018,wg:/api/v1/group/group/1921/,sec,1,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2018,wg:/api/v1/group/group/1965/,sec,1,i2nsf,Interface to Network Security Functions,ietf,wg
2018,wg:/api/v1/group/group/1990/,sec,3,tokbind,Token Binding,ietf,wg
2018,wg:/api/v1/group/group/2143/,sec,7,curdle,"CURves, Deprecating and a Little more Encryption",ietf,wg
2018,wg:/api/v1/group/group/2164/,sec,2,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2018,wg:/api/v1/group/group/2169/,sec,1,secevent,Security Events,ietf,wg
2018,wg:/api/v1/group/group/1089/,tsv,3,ippm,IP Performance Measurement,ietf,wg
2018,wg:/api/v1/group/group/1152/,tsv,2,nfsv4,Network File System Version 4,ietf,wg
2018,wg:/api/v1/group/group/1463/,tsv,3,tsvwg,Transport Area Working Group,ietf,wg
2018,wg:/api/v1/group/group/1620/,tsv,2,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2018,wg:/api/v1/group/group/1838/,tsv,1,rmcat,RTP Media Congestion Avoidance Techniques,ietf,wg
2018,wg:/api/v1/group/group/1893/,tsv,2,aqm,Active Queue Management and Packet Scheduling,ietf,wg
2018,wg:/api/v1/group/group/1924/,tsv,2,taps,Transport Services,ietf,wg
2019,rg:/api/v1/group/group/1849/,Other,2,icnrg,Information-Centric Networking,irtf,rg
2019,rg:/api/v1/group/group/1967/,Other,1,nfvrg,Network Function Virtualization,irtf,rg
2019,rg:/api/v1/group/group/1991/,Other,1,t2trg,Thing-to-Thing,irtf,rg
2019,rg:/api/v1/group/group/31/,Other,3,cfrg,Crypto Forum,irtf,rg
2019,stream:iab,Other,3,iab,Internet Architecture Board,iab,ietf
2019,stream:ietf-other,Other,10,art,Applications and Real-Time Area,ietf,area
2019,stream:ise,Other,13,none,Individual Submissions,ise,individ
2019,wg:/api/v1/group/group/1718/,art,2,httpbis,Hypertext Transfer Protocol,ietf,wg
2019,wg:/api/v1/group/group/1762/,art,4,sipcore,Session Initiation Protocol Core,ietf,wg
2019,wg:/api/v1/group/group/1789/,art,2,core,Constrained RESTful Environments,ietf,wg
2019,wg:/api/v1/group/group/1814/,art,1,payload,Audio/Video Transport Payloads,ietf,wg
2019,wg:/api/v1/group/group/1892/,art,3,dmarc,"Domain-based Message Authentication, Reporting & Conformance",ietf,wg
2019,wg:/api/v1/group/group/1899/,art,1,stir,Secure Telephone Identity Revisited,ietf,wg
2019,wg:/api/v1/group/group/1918/,art,1,uta,Using TLS in Applications,ietf,wg
2019,wg:/api/v1/group/group/1953/,art,1,calext,Calendaring Extensions,ietf,wg
2019,wg:/api/v1/group/group/2146/,art,3,regext,Registration Protocols Extensions,ietf,wg
2019,wg:/api/v1/group/group/2156/,art,1,sipbrandy,SIP Best-practice Recommendations Against Network Dangers to privacY,ietf,wg
2019,wg:/api/v1/group/group/2175/,art,1,cbor,Concise Binary Object Representation Maintenance and Extensions,ietf,wg
2019,wg:/api/v1/group/group/2176/,art,2,jmap,JSON Mail Access Protocol,ietf,wg
2019,wg:/api/v1/group/group/2205/,art,4,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2019,wg:/api/v1/group/group/1642/,int,2,ntp,Network Time Protocol,ietf,wg
2019,wg:/api/v1/group/group/1678/,int,5,softwire,Softwires,ietf,wg
2019,wg:/api/v1/group/group/1709/,int,1,tictoc,Timing over IP Connection and Transfer of Clock,ietf,wg
2019,wg:/api/v1/group/group/1723/,int,1,6man,IPv6 Maintenance,ietf,wg
2019,wg:/api/v1/group/group/1847/,int,1,dmm,Distributed Mobility Management,ietf,wg
2019,wg:/api/v1/group/group/2167/,int,1,ipwave,IP Wireless Access in Vehicular Environments,ietf,wg
2019,wg:/api/v1/group/group/988/,int,1,dhc,Dynamic Host Configuration,ietf,wg
2019,wg:/api/v1/group/group/1452/,ops,7,dnsop,Domain Name System Operations,ietf,wg
2019,wg:/api/v1/group/group/1575/,ops,8,netconf,Network Configuration,ietf,wg
2019,wg:/api/v1/group/group/1578/,ops,2,v6ops,IPv6 Operations,ietf,wg
2019,wg:/api/v1/group/group/1584/,ops,2,grow,Global Routing Operations,ietf,wg
2019,wg:/api/v1/group/group/1612/,ops,1,radext,RADIUS EXTensions,ietf,wg
2019,wg:/api/v1/group/group/1638/,ops,2,netmod,Network Modeling,ietf,wg
2019,wg:/api/v1/group/group/1682/,ops,4,dime,Diameter Maintenance and Extensions,ietf,wg
2019,wg:/api/v1/group/group/1714/,ops,3,opsawg,Operations and Management Area Working Group,ietf,wg
2019,wg:/api/v1/group/group/1959/,ops,3,lime,Layer Independent OAM Management in the Multi-Layer Environment,ietf,wg
2019,wg:/api/v1/group/group/2166/,ops,4,sidrops,SIDR Operations,ietf,wg
2019,wg:/api/v1/group/group/1041/,rtg,4,idr,Inter-Domain Routing,ietf,wg
2019,wg:/api/v1/group/group/1102/,rtg,1,isis,IS-IS for IP Internets,ietf,wg
2019,wg:/api/v1/group/group/1132/,rtg,2,manet,Mobile Ad-hoc Networks,ietf,wg
2019,wg:/api/v1/group/group/1140/,rtg,8,mpls,Multiprotocol Label Switching,ietf,wg
2019,wg:/api/v1/group/group/1188/,rtg,1,ospf,Open Shortest Path First IGP,ietf,wg
2019,wg:/api/v1/group/group/1397/,rtg,1,pim,Protocols for IP Multicast,ietf,wg
2019,wg:/api/v1/group/group/1524/,rtg,3,ccamp,Common Control and Measurement Plane,ietf,wg
2019,wg:/api/v1/group/group/1619/,rtg,5,rtgwg,Routing Area Working Group,ietf,wg
2019,wg:/api/v1/group/group/1628/,rtg,2,bfd,Bidirectional Forwarding Detection,ietf,wg
2019,wg:/api/v1/group/group/1630/,rtg,5,pce,Path Computation Element,ietf,wg
2019,wg:/api/v1/group/group/1650/,rtg,1,trill,Transparent Interconnection of Lots of Links,ietf,wg
2019,wg:/api/v1/group/group/1875/,rtg,1,i2rs,Interface to the Routing System,ietf,wg
2019,wg:/api/v1/group/group/1905/,rtg,3,spring,Source Packet Routing in Networking,ietf,wg
2019,wg:/api/v1/group/group/1960/,rtg,4,bess,BGP Enabled ServiceS,ietf,wg
2019,wg:/api/v1/group/group/1962/,rtg,3,detnet,Deterministic Networking,ietf,wg
2019,wg:/api/v1/group/group/1964/,rtg,1,bier,Bit Indexed Explicit Replication,ietf,wg
2019,wg:/api/v1/group/group/1985/,rtg,1,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2019,wg:/api/v1/group/group/2215/,rtg,6,lsr,Link State Routing,ietf,wg
2019,wg:/api/v1/group/group/1326/,sec,1,tls,Transport Layer Security,ietf,wg
2019,wg:/api/v1/group/group/1634/,sec,1,kitten,Common Authentication Technology Next Generation,ietf,wg
2019,wg:/api/v1/group/group/1740/,sec,1,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2019,wg:/api/v1/group/group/1748/,sec,1,oauth,Web Authorization Protocol,ietf,wg
2019,wg:/api/v1/group/group/1831/,sec,1,mile,Managed Incident Lightweight Exchange,ietf,wg
2019,wg:/api/v1/group/group/1995/,sec,2,acme,Automated Certificate Management Environment,ietf,wg
2019,wg:/api/v1/group/group/1996/,sec,1,dots,DDoS Open Threat Signaling,ietf,wg
2019,wg:/api/v1/group/group/2164/,sec,6,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2019,wg:/api/v1/group/group/1089/,tsv,1,ippm,IP Performance Measurement,ietf,wg
2019,wg:/api/v1/group/group/1152/,tsv,1,nfsv4,Network File System Version 4,ietf,wg
2019,wg:/api/v1/group/group/1463/,tsv,2,tsvwg,Transport Area Working Group,ietf,wg
2019,wg:/api/v1/group/group/1838/,tsv,1,rmcat,RTP Media Congestion Avoidance Techniques,ietf,wg
2019,wg:/api/v1/group/group/1932/,tsv,2,tcpinc,TCP Increased Security,ietf,wg
2020,rg:/api/v1/group/group/1849/,Other,3,icnrg,Information-Centric Networking,irtf,rg
2020,rg:/api/v1/group/group/31/,Other,1,cfrg,Crypto Forum,irtf,rg
2020,stream:iab,Other,7,iab,Internet Architecture Board,iab,ietf
2020,stream:ietf-other,Other,11,sec,Security Area,ietf,area
2020,stream:ise,Other,20,none,Individual Submissions,ise,individ
2020,wg:/api/v1/group/group/2147/,Other,2,mtgvenue,Meeting Venue,ietf,wg
2020,wg:/api/v1/group/group/2221/,Other,8,iasa2,IETF Administrative Support Activity 2,ietf,wg
2020,wg:/api/v1/group/group/2233/,Other,2,git,GitHub Integration and Tooling,ietf,wg
2020,wg:/api/v1/group/group/1643/,art,1,ecrit,Emergency Context Resolution with Internet Technologies,ietf,wg
2020,wg:/api/v1/group/group/1718/,art,1,httpbis,HTTP,ietf,wg
2020,wg:/api/v1/group/group/1762/,art,3,sipcore,Session Initiation Protocol Core,ietf,wg
2020,wg:/api/v1/group/group/1789/,art,4,core,Constrained RESTful Environments,ietf,wg
2020,wg:/api/v1/group/group/1812/,art,2,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2020,wg:/api/v1/group/group/1822/,art,1,cdni,Content Delivery Networks Interconnection,ietf,wg
2020,wg:/api/v1/group/group/1963/,art,1,netvc,Internet Video Codec,ietf,wg
2020,wg:/api/v1/group/group/2013/,art,1,perc,Privacy Enhanced RTP Conferencing,ietf,wg
2020,wg:/api/v1/group/group/2015/,art,3,capport,Captive Portal Interaction,ietf,wg
2020,wg:/api/v1/group/group/2022/,art,1,cellar,Codec Encoding for LossLess Archiving and Realtime transmission,ietf,wg
2020,wg:/api/v1/group/group/2146/,art,3,regext,Registration Protocols Extensions,ietf,wg
2020,wg:/api/v1/group/group/2175/,art,4,cbor,Concise Binary Object Representation Maintenance and Extensions,ietf,wg
2020,wg:/api/v1/group/group/2176/,art,1,jmap,JSON Mail Access Protocol,ietf,wg
2020,wg:/api/v1/group/group/2205/,art,1,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2020,wg:/api/v1/group/group/1642/,int,2,ntp,Network Time Protocol,ietf,wg
2020,wg:/api/v1/group/group/1665/,int,2,intarea,Internet Area Working Group,ietf,wg
2020,wg:/api/v1/group/group/1723/,int,3,6man,IPv6 Maintenance,ietf,wg
2020,wg:/api/v1/group/group/1847/,int,2,dmm,Distributed Mobility Management,ietf,wg
2020,wg:/api/v1/group/group/1895/,int,3,dnssd,Extensions for Scalable DNS Service Discovery,ietf,wg
2020,wg:/api/v1/group/group/1897/,int,4,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2020,wg:/api/v1/group/group/1958/,int,1,dprive,DNS PRIVate Exchange,ietf,wg
2020,wg:/api/v1/group/group/2148/,int,1,lpwan,IPv6 over Low Power Wide-Area Networks,ietf,wg
2020,wg:/api/v1/group/group/988/,int,3,dhc,Dynamic Host Configuration,ietf,wg
2020,wg:/api/v1/group/group/1118/,ops,2,mboned,MBONE Deployment,ietf,wg
2020,wg:/api/v1/group/group/1452/,ops,7,dnsop,Domain Name System Operations,ietf,wg
2020,wg:/api/v1/group/group/1599/,ops,1,opsec,Operational Security Capabilities for IP Network Infrastructure,ietf,wg
2020,wg:/api/v1/group/group/1638/,ops,3,netmod,Network Modeling,ietf,wg
2020,wg:/api/v1/group/group/1714/,ops,2,opsawg,Operations and Management Area Working Group,ietf,wg
2020,wg:/api/v1/group/group/2166/,ops,2,sidrops,SIDR Operations,ietf,wg
2020,wg:/api/v1/group/group/1041/,rtg,4,idr,Inter-Domain Routing,ietf,wg
2020,wg:/api/v1/group/group/1132/,rtg,2,manet,Mobile Ad-hoc Networks,ietf,wg
2020,wg:/api/v1/group/group/1140/,rtg,2,mpls,Multiprotocol Label Switching,ietf,wg
2020,wg:/api/v1/group/group/1397/,rtg,3,pim,Protocols for IP Multicast,ietf,wg
2020,wg:/api/v1/group/group/1619/,rtg,1,rtgwg,Routing Area Working Group,ietf,wg
2020,wg:/api/v1/group/group/1628/,rtg,1,bfd,Bidirectional Forwarding Detection,ietf,wg
2020,wg:/api/v1/group/group/1630/,rtg,10,pce,Path Computation Element,ietf,wg
2020,wg:/api/v1/group/group/1840/,rtg,1,nvo3,Network Virtualization Overlays,ietf,wg
2020,wg:/api/v1/group/group/1875/,rtg,1,i2rs,Interface to the Routing System,ietf,wg
2020,wg:/api/v1/group/group/1910/,rtg,1,sfc,Service Function Chaining,ietf,wg
2020,wg:/api/v1/group/group/1960/,rtg,1,bess,BGP Enabled ServiceS,ietf,wg
2020,wg:/api/v1/group/group/1962/,rtg,2,detnet,Deterministic Networking,ietf,wg
2020,wg:/api/v1/group/group/1985/,rtg,3,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2020,wg:/api/v1/group/group/2215/,rtg,5,lsr,Link State Routing,ietf,wg
2020,wg:/api/v1/group/group/1326/,sec,4,tls,Transport Layer Security,ietf,wg
2020,wg:/api/v1/group/group/1674/,sec,1,emu,EAP Method Update,ietf,wg
2020,wg:/api/v1/group/group/1740/,sec,2,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2020,wg:/api/v1/group/group/1748/,sec,4,oauth,Web Authorization Protocol,ietf,wg
2020,wg:/api/v1/group/group/1831/,sec,1,mile,Managed Incident Lightweight Exchange,ietf,wg
2020,wg:/api/v1/group/group/1921/,sec,1,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2020,wg:/api/v1/group/group/1995/,sec,3,acme,Automated Certificate Management Environment,ietf,wg
2020,wg:/api/v1/group/group/1996/,sec,3,dots,DDoS Open Threat Signaling,ietf,wg
2020,wg:/api/v1/group/group/2002/,sec,2,cose,CBOR Object Signing and Encryption,ietf,wg
2020,wg:/api/v1/group/group/2143/,sec,4,curdle,"CURves, Deprecating and a Little more Encryption",ietf,wg
2020,wg:/api/v1/group/group/2164/,sec,6,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2020,wg:/api/v1/group/group/2169/,sec,2,secevent,Security Events,ietf,wg
2020,wg:/api/v1/group/group/1089/,tsv,2,ippm,IP Performance Measurement,ietf,wg
2020,wg:/api/v1/group/group/1152/,tsv,2,nfsv4,Network File System Version 4,ietf,wg
2020,wg:/api/v1/group/group/1463/,tsv,4,tsvwg,Transport Area Working Group,ietf,wg
2020,wg:/api/v1/group/group/1620/,tsv,2,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2020,wg:/api/v1/group/group/1744/,tsv,3,alto,Application-Layer Traffic Optimization,ietf,wg
2020,wg:/api/v1/group/group/1764/,tsv,1,mptcp,Multipath TCP,ietf,wg
2020,wg:/api/v1/group/group/1838/,tsv,2,rmcat,RTP Media Congestion Avoidance Techniques,ietf,wg
2020,wg:/api/v1/group/group/1924/,tsv,2,taps,Transport Services,ietf,wg
2020,wg:/api/v1/group/group/1926/,tsv,2,tram,TURN Revised and Modernized,ietf,wg
2021,rg:/api/v1/group/group/1849/,Other,3,icnrg,Information-Centric Networking,irtf,rg
2021,rg:/api/v1/group/group/1883/,Other,1,nwcrg,Coding for efficient NetWork Communications Research Group,irtf,rg
2021,rg:/api/v1/group/group/2202/,Other,1,panrg,Path Aware Networking RG,irtf,rg
2021,rg:/api/v1/group/group/31/,Other,1,cfrg,Crypto Forum,irtf,rg
2021,stream:iab,Other,4,iab,Internet Architecture Board,iab,ietf
2021,stream:ietf-other,Other,7,art,Applications and Real-Time Area,ietf,area
2021,stream:ise,Other,8,none,Individual Submissions,ise,individ
2021,wg:/api/v1/group/group/2280/,Other,1,shmoo,Stay Home Meet Only Online,ietf,wg
2021,wg:/api/v1/group/group/1138/,art,15,mmusic,Multiparty Multimedia Session Control,ietf,wg
2021,wg:/api/v1/group/group/1643/,art,1,ecrit,Emergency Context Resolution with Internet Technologies,ietf,wg
2021,wg:/api/v1/group/group/1718/,art,2,httpbis,HTTP,ietf,wg
2021,wg:/api/v1/group/group/1789/,art,3,core,Constrained RESTful Environments,ietf,wg
2021,wg:/api/v1/group/group/1812/,art,6,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2021,wg:/api/v1/group/group/1813/,art,1,avtext,Audio/Video Transport Extensions,ietf,wg
2021,wg:/api/v1/group/group/1816/,art,6,clue,ControLling mUltiple streams for tElepresence,ietf,wg
2021,wg:/api/v1/group/group/1820/,art,11,rtcweb,Real-Time Communication in WEB-browsers,ietf,wg
2021,wg:/api/v1/group/group/1832/,art,3,bfcpbis,Binary Floor Control Protocol Bis,ietf,wg
2021,wg:/api/v1/group/group/1892/,art,1,dmarc,"Domain-based Message Authentication, Reporting & Conformance",ietf,wg
2021,wg:/api/v1/group/group/1899/,art,5,stir,Secure Telephone Identity Revisited,ietf,wg
2021,wg:/api/v1/group/group/1918/,art,1,uta,Using TLS in Applications,ietf,wg
2021,wg:/api/v1/group/group/1953/,art,3,calext,Calendaring Extensions,ietf,wg
2021,wg:/api/v1/group/group/2013/,art,2,perc,Privacy Enhanced RTP Conferencing,ietf,wg
2021,wg:/api/v1/group/group/2021/,art,2,ice,Interactive Connectivity Establishment,ietf,wg
2021,wg:/api/v1/group/group/2022/,art,1,cellar,Codec Encoding for LossLess Archiving and Realtime transmission,ietf,wg
2021,wg:/api/v1/group/group/2146/,art,8,regext,Registration Protocols Extensions,ietf,wg
2021,wg:/api/v1/group/group/2156/,art,1,sipbrandy,SIP Best-practice Recommendations Against Network Dangers to privacY,ietf,wg
2021,wg:/api/v1/group/group/2175/,art,3,cbor,Concise Binary Object Representation Maintenance and Extensions,ietf,wg
2021,wg:/api/v1/group/group/2176/,art,1,jmap,JSON Mail Access Protocol,ietf,wg
2021,wg:/api/v1/group/group/2205/,art,2,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2021,wg:/api/v1/group/group/1626/,int,2,hip,Host Identity Protocol,ietf,wg
2021,wg:/api/v1/group/group/1642/,int,1,ntp,Network Time Protocol,ietf,wg
2021,wg:/api/v1/group/group/1723/,int,2,6man,IPv6 Maintenance,ietf,wg
2021,wg:/api/v1/group/group/1803/,int,1,homenet,Home Networking,ietf,wg
2021,wg:/api/v1/group/group/1817/,int,1,lwig,Light-Weight Implementation Guidance,ietf,wg
2021,wg:/api/v1/group/group/1897/,int,2,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2021,wg:/api/v1/group/group/1903/,int,4,6tisch,IPv6 over the TSCH mode of IEEE 802.15.4e,ietf,wg
2021,wg:/api/v1/group/group/1958/,int,2,dprive,DNS PRIVate Exchange,ietf,wg
2021,wg:/api/v1/group/group/2148/,int,2,lpwan,IPv6 over Low Power Wide-Area Networks,ietf,wg
2021,wg:/api/v1/group/group/988/,int,1,dhc,Dynamic Host Configuration,ietf,wg
2021,wg:/api/v1/group/group/1118/,ops,1,mboned,MBONE Deployment,ietf,wg
2021,wg:/api/v1/group/group/1452/,ops,6,dnsop,Domain Name System Operations,ietf,wg
2021,wg:/api/v1/group/group/1578/,ops,3,v6ops,IPv6 Operations,ietf,wg
2021,wg:/api/v1/group/group/1599/,ops,1,opsec,Operational Security Capabilities for IP Network Infrastructure,ietf,wg
2021,wg:/api/v1/group/group/1638/,ops,2,netmod,Network Modeling,ietf,wg
2021,wg:/api/v1/group/group/1714/,ops,4,opsawg,Operations and Management Area Working Group,ietf,wg
2021,wg:/api/v1/group/group/1956/,ops,6,anima,Autonomic Networking Integrated Model and Approach,ietf,wg
2021,wg:/api/v1/group/group/945/,ops,1,bmwg,Benchmarking Methodology,ietf,wg
2021,wg:/api/v1/group/group/1041/,rtg,9,idr,Inter-Domain Routing,ietf,wg
2021,wg:/api/v1/group/group/1140/,rtg,3,mpls,Multiprotocol Label Switching,ietf,wg
2021,wg:/api/v1/group/group/1188/,rtg,1,ospf,Open Shortest Path First IGP,ietf,wg
2021,wg:/api/v1/group/group/1524/,rtg,2,ccamp,Common Control and Measurement Plane,ietf,wg
2021,wg:/api/v1/group/group/1619/,rtg,1,rtgwg,Routing Area Working Group,ietf,wg
2021,wg:/api/v1/group/group/1628/,rtg,1,bfd,Bidirectional Forwarding Detection,ietf,wg
2021,wg:/api/v1/group/group/1630/,rtg,3,pce,Path Computation Element,ietf,wg
2021,wg:/api/v1/group/group/1730/,rtg,4,roll,Routing Over Low power and Lossy networks,ietf,wg
2021,wg:/api/v1/group/group/1905/,rtg,3,spring,Source Packet Routing in Networking,ietf,wg
2021,wg:/api/v1/group/group/1910/,rtg,2,sfc,Service Function Chaining,ietf,wg
2021,wg:/api/v1/group/group/1960/,rtg,9,bess,BGP Enabled ServiceS,ietf,wg
2021,wg:/api/v1/group/group/1962/,rtg,8,detnet,Deterministic Networking,ietf,wg
2021,wg:/api/v1/group/group/1985/,rtg,1,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2021,wg:/api/v1/group/group/2150/,rtg,6,babel,Babel routing protocol,ietf,wg
2021,wg:/api/v1/group/group/2215/,rtg,3,lsr,Link State Routing,ietf,wg
2021,wg:/api/v1/group/group/1326/,sec,2,tls,Transport Layer Security,ietf,wg
2021,wg:/api/v1/group/group/1674/,sec,2,emu,EAP Method Update,ietf,wg
2021,wg:/api/v1/group/group/1740/,sec,1,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2021,wg:/api/v1/group/group/1748/,sec,3,oauth,Web Authorization Protocol,ietf,wg
2021,wg:/api/v1/group/group/1920/,sec,1,trans,Public Notary Transparency,ietf,wg
2021,wg:/api/v1/group/group/1965/,sec,1,i2nsf,Interface to Network Security Functions,ietf,wg
2021,wg:/api/v1/group/group/1995/,sec,2,acme,Automated Certificate Management Environment,ietf,wg
2021,wg:/api/v1/group/group/1996/,sec,5,dots,DDoS Open Threat Signaling,ietf,wg
2021,wg:/api/v1/group/group/2164/,sec,3,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2021,wg:/api/v1/group/group/2211/,sec,1,suit,Software Updates for Internet of Things,ietf,wg
2021,wg:/api/v1/group/group/1089/,tsv,5,ippm,IP Performance Measurement,ietf,wg
2021,wg:/api/v1/group/group/1463/,tsv,2,tsvwg,Transport Area Working Group,ietf,wg
2021,wg:/api/v1/group/group/1620/,tsv,2,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2021,wg:/api/v1/group/group/1838/,tsv,4,rmcat,RTP Media Congestion Avoidance Techniques,ietf,wg
2021,wg:/api/v1/group/group/2161/,tsv,4,quic,QUIC,ietf,wg
2022,rg:/api/v1/group/group/1849/,Other,2,icnrg,Information-Centric Networking,irtf,rg
2022,rg:/api/v1/group/group/1883/,Other,2,nwcrg,Coding for efficient NetWork Communications Research Group,irtf,rg
2022,rg:/api/v1/group/group/2202/,Other,1,panrg,Path Aware Networking RG,irtf,rg
2022,rg:/api/v1/group/group/31/,Other,1,cfrg,Crypto Forum,irtf,rg
2022,rg:/api/v1/group/group/38/,Other,2,nmrg,Network Management,irtf,rg
2022,stream:iab,Other,3,iab,Internet Architecture Board,iab,ietf
2022,stream:ietf-other,Other,10,rtg,Routing Area,ietf,area
2022,stream:ise,Other,23,none,Individual Submissions,ise,individ
2022,wg:/api/v1/group/group/2280/,Other,1,shmoo,Stay Home Meet Occasionally Online,ietf,wg
2022,wg:/api/v1/group/group/1138/,art,1,mmusic,Multiparty Multimedia Session Control,ietf,wg
2022,wg:/api/v1/group/group/1718/,art,12,httpbis,HTTP,ietf,wg
2022,wg:/api/v1/group/group/1763/,art,1,dispatch,Dispatch,ietf,wg
2022,wg:/api/v1/group/group/1789/,art,6,core,Constrained RESTful Environments,ietf,wg
2022,wg:/api/v1/group/group/1812/,art,1,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2022,wg:/api/v1/group/group/1822/,art,1,cdni,Content Delivery Networks Interconnection,ietf,wg
2022,wg:/api/v1/group/group/1918/,art,1,uta,Using TLS in Applications,ietf,wg
2022,wg:/api/v1/group/group/1953/,art,1,calext,Calendaring Extensions,ietf,wg
2022,wg:/api/v1/group/group/2013/,art,1,perc,Privacy Enhanced RTP Conferencing,ietf,wg
2022,wg:/api/v1/group/group/2146/,art,1,regext,Registration Protocols Extensions,ietf,wg
2022,wg:/api/v1/group/group/2175/,art,1,cbor,Concise Binary Object Representation Maintenance and Extensions,ietf,wg
2022,wg:/api/v1/group/group/2176/,art,1,jmap,JSON Mail Access Protocol,ietf,wg
2022,wg:/api/v1/group/group/2205/,art,1,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2022,wg:/api/v1/group/group/2242/,art,1,rum,Relay User Machine,ietf,wg
2022,wg:/api/v1/group/group/2283/,art,1,httpapi,Building Blocks for HTTP APIs,ietf,wg
