lineage_id,lineage_root_drafts,lineage_terminal_drafts,lineage_members,lineage_length,branching_lineage,merging_lineage,lineage_revision_count,lineage_first_submission,lineage_last_submission,lineage_activity_duration_days,lineage_activity_duration_years,observation_days,inactivity_days,lineage_became_rfc,rfc_count,rfc_names,first_rfc_publication,publication_outcome,wg_status,wg_count,wg_names,area_names,rq2_clean_single_wg,rfc_streams,rfc_index_wgs,rfc_index_areas,author_count,organisation_count,organisation_names,cross_organisation,affiliation_alias_matched_records,affiliation_multi_organisation_records,affiliation_unmatched_records,affiliation_missing_records,affiliation_non_organisational_records,wg_assignment
draft-jdfalk-marf-as,draft-jdfalk-marf-as,draft-jdfalk-marf-as,draft-jdfalk-marf-as,1,False,False,1,2011-05-15,2011-05-15,0.0,0.0,5501.0,5501.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-jdfalk-marf-reporting-discovery,draft-jdfalk-marf-reporting-discovery,draft-jdfalk-marf-reporting-discovery,draft-jdfalk-marf-reporting-discovery,1,False,False,1,2010-05-12,2010-05-12,0.0,0.0,5869.0,5869.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-jdobias-appsawg-swapi,draft-jdobias-appsawg-swapi,draft-jdobias-appsawg-swapi,draft-jdobias-appsawg-swapi,1,False,False,1,2013-09-30,2013-09-30,0.0,0.0,4632.0,4632.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-jdurand-auto-bfd,draft-jdurand-auto-bfd,draft-jdurand-auto-bfd,draft-jdurand-auto-bfd,1,False,False,1,2015-03-09,2015-03-09,0.0,0.0,4107.0,4107.0,0,0,,,Unsuccessful,Single WG,1,idr,rtg,True,,,,2,1,Cisco,False,1,0,1,0,0,Recorded WG
draft-jdurand-bgp-security,draft-jdurand-bgp-security,draft-jdurand-bgp-security,draft-jdurand-bgp-security,1,False,False,3,2012-03-01,2012-09-21,204.0,0.5585215605749486,5210.0,5006.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-jdurand-idr-next-hop-liveliness,draft-jdurand-idr-next-hop-liveliness,draft-jdurand-idr-next-hop-liveliness,draft-jdurand-idr-next-hop-liveliness,1,False,False,1,2015-02-22,2015-02-22,0.0,0.0,4122.0,4122.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jearango-lisp-stateful-pull-model,draft-jearango-lisp-stateful-pull-model,draft-jearango-lisp-stateful-pull-model,draft-jearango-lisp-stateful-pull-model,1,False,False,1,2017-03-03,2017-03-03,0.0,0.0,3382.0,3382.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-jen-apt,draft-jen-apt,draft-jen-apt,draft-jen-apt,1,False,False,1,2007-11-19,2007-11-19,0.0,0.0,6774.0,6774.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,6,0,,False,0,0,0,6,0,No recorded WG
draft-jen-mapping,draft-jen-mapping,draft-jen-mapping,draft-jen-mapping,1,False,False,1,2009-10-19,2009-10-19,0.0,0.0,6074.0,6074.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jenkins-alto-cdn-use-cases,draft-jenkins-alto-cdn-use-cases,draft-jenkins-alto-cdn-use-cases,draft-jenkins-alto-cdn-use-cases,1,False,False,4,2011-04-27,2012-06-10,410.0,1.1225188227241616,5519.0,5109.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,2,Cisco; Verizon,True,3,0,2,0,0,No recorded WG
draft-jenkins-cdni-metadata,draft-jenkins-cdni-metadata,draft-jenkins-cdni-metadata,draft-jenkins-cdni-metadata,1,False,False,1,2011-09-12,2011-09-12,0.0,0.0,5381.0,5381.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-jenkins-cdni-names,draft-jenkins-cdni-names,draft-jenkins-cdni-names,draft-jenkins-cdni-names,1,False,False,1,2011-02-08,2011-02-08,0.0,0.0,5597.0,5597.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-jenkins-cdni-problem-statement,draft-jenkins-cdni-problem-statement,draft-jenkins-cdni-problem-statement,draft-jenkins-cdni-problem-statement,1,False,False,3,2010-12-02,2011-03-13,101.0,0.2765229295003422,5665.0,5564.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,2,Cisco; Verizon,True,2,0,1,0,0,No recorded WG
draft-jenkins-cnsa-cert-crl-profile,draft-jenkins-cnsa-cert-crl-profile,draft-jenkins-cnsa-cert-crl-profile,draft-jenkins-cnsa-cert-crl-profile,1,False,False,7,2018-01-18,2019-02-07,385.0,1.054072553045859,3061.0,2676.0,1,1,rfc8603,2019-05-16 03:05:37+00:00,Successful,No recorded WG,0,,,False,INDEPENDENT,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jenkins-cnsa-cmc-profile,draft-jenkins-cnsa-cmc-profile,draft-jenkins-cnsa-cmc-profile,draft-jenkins-cnsa-cmc-profile,1,False,False,6,2018-09-28,2019-05-29,243.0,0.6652977412731006,2808.0,2565.0,1,1,rfc8756,2020-03-27 18:29:48+00:00,Successful,No recorded WG,0,,,False,INDEPENDENT,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jenkins-cnsa-smime-profile,draft-jenkins-cnsa-smime-profile,draft-jenkins-cnsa-smime-profile,draft-jenkins-cnsa-smime-profile,1,False,False,4,2019-03-06,2019-11-26,265.0,0.7255304585900069,2649.0,2384.0,1,1,rfc8755,2020-03-19 17:48:17+00:00,Successful,No recorded WG,0,,,False,INDEPENDENT,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-jenkins-mpls-mpls-tp-requirements,draft-jenkins-mpls-mpls-tp-requirements,draft-jenkins-mpls-mpls-tp-requirements,draft-jenkins-mpls-mpls-tp-requirements,1,False,False,2,2008-07-03,2008-10-31,120.0,0.3285420944558521,6547.0,6427.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,AT&T; Nokia,True,2,0,2,0,0,No recorded WG
draft-jenkins-mpls-tp-bt-requirements,draft-jenkins-mpls-tp-bt-requirements,draft-jenkins-mpls-tp-bt-requirements,draft-jenkins-mpls-tp-bt-requirements,1,False,False,1,2009-07-03,2009-07-03,0.0,0.0,6182.0,6182.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jennings-app-dns-update,draft-jennings-app-dns-update,draft-jennings-app-dns-update,draft-jennings-app-dns-update,1,False,False,3,2008-07-06,2009-03-08,245.0,0.6707734428473648,6544.0,6299.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-jennings-behave-nat6,draft-jennings-behave-nat6,draft-jennings-behave-nat6,draft-jennings-behave-nat6,1,False,False,2,2008-07-06,2008-11-03,120.0,0.3285420944558521,6544.0,6424.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-behave-rtcweb-firewall,draft-jennings-behave-rtcweb-firewall,draft-jennings-behave-rtcweb-firewall,draft-jennings-behave-rtcweb-firewall,1,False,False,6,2015-07-06,2016-07-08,368.0,1.0075290896646132,3988.0,3620.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,1,Cisco,False,5,0,0,0,0,No recorded WG
draft-jennings-core-transitive-trust-enrollment,draft-jennings-core-transitive-trust-enrollment,draft-jennings-core-transitive-trust-enrollment,draft-jennings-core-transitive-trust-enrollment,1,False,False,2,2012-10-13,2012-10-13,0.0,0.0,4984.0,4984.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-dispatch-new-media,draft-jennings-dispatch-new-media,draft-jennings-dispatch-new-media,draft-jennings-dispatch-new-media,1,False,False,2,2018-03-05,2018-03-18,13.0,0.0355920602327173,3015.0,3002.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-dispatch-npa,draft-jennings-dispatch-npa,draft-jennings-dispatch-npa,draft-jennings-dispatch-npa,1,False,False,1,2010-07-05,2010-07-05,0.0,0.0,5815.0,5815.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-dispatch-rfc4474bis,draft-jennings-dispatch-rfc4474bis,draft-jennings-dispatch-rfc4474bis,draft-jennings-dispatch-rfc4474bis,1,False,False,2,2013-05-29,2013-07-15,47.0,0.1286789869952087,4756.0,4709.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-jennings-dispatch-snowflake,draft-jennings-dispatch-snowflake,draft-jennings-dispatch-snowflake,draft-jennings-dispatch-snowflake,1,False,False,2,2018-01-30,2018-03-02,31.0,0.0848733744010951,3049.0,3018.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-jennings-energy-pricing,draft-jennings-energy-pricing,draft-jennings-energy-pricing,draft-jennings-energy-pricing,1,False,False,2,2011-03-07,2011-07-10,125.0,0.3422313483915126,5570.0,5445.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,1,0,1,0,0,No recorded WG
draft-jennings-http-srv,draft-jennings-http-srv,draft-jennings-http-srv,draft-jennings-http-srv,1,False,False,6,2008-07-06,2009-03-08,245.0,0.6707734428473648,6544.0,6299.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-ice-rtcweb-timing,draft-jennings-ice-rtcweb-timing,draft-jennings-ice-rtcweb-timing,draft-jennings-ice-rtcweb-timing,1,False,False,2,2016-07-07,2016-07-08,1.0,0.0027378507871321,3621.0,3620.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-impp-vcard,draft-jennings-impp-vcard,draft-jennings-impp-vcard,draft-jennings-impp-vcard,1,False,False,0,,,,,,,1,1,rfc4770,2007-01-10 22:07:34+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,1,Cisco,False,1,0,1,0,0,No recorded WG
draft-jennings-mmusic-adjacent-grouping,draft-jennings-mmusic-adjacent-grouping,draft-jennings-mmusic-adjacent-grouping,draft-jennings-mmusic-adjacent-grouping,1,False,False,5,2010-09-21,2011-07-11,293.0,0.8021902806297057,5737.0,5444.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-jennings-mmusic-ice-fix,draft-jennings-mmusic-ice-fix,draft-jennings-mmusic-ice-fix,draft-jennings-mmusic-ice-fix,1,False,False,1,2015-07-06,2015-07-06,0.0,0.0,3988.0,3988.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-mmusic-media-req,draft-jennings-mmusic-media-req,draft-jennings-mmusic-media-req,draft-jennings-mmusic-media-req,1,False,False,1,2013-02-13,2013-02-13,0.0,0.0,4861.0,4861.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,3,Cisco; Google; Mozilla,True,3,0,0,0,0,No recorded WG
draft-jennings-p2psip-asp,draft-jennings-p2psip-asp,draft-jennings-p2psip-asp,draft-jennings-p2psip-asp,1,False,False,1,2007-07-02,2007-07-02,0.0,0.0,6914.0,6914.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-jennings-perc-double,draft-jennings-perc-double,draft-jennings-perc-double,draft-jennings-perc-double,1,False,False,2,2015-10-18,2016-03-21,155.0,0.4243668720054757,3884.0,3729.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,2,Cisco; Mozilla,True,3,0,0,0,0,No recorded WG
draft-jennings-perc-srtp-ekt-diet,draft-jennings-perc-srtp-ekt-diet,draft-jennings-perc-srtp-ekt-diet,draft-jennings-perc-srtp-ekt-diet,1,False,False,2,2016-03-21,2016-04-20,30.0,0.082135523613963,3729.0,3699.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Cisco; Ericsson,True,2,0,2,0,0,No recorded WG
draft-jennings-perpass-secure-rai-cloud,draft-jennings-perpass-secure-rai-cloud,draft-jennings-perpass-secure-rai-cloud,draft-jennings-perpass-secure-rai-cloud,1,False,False,2,2013-10-20,2014-01-15,87.0,0.2381930184804928,4612.0,4525.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,0,2,0,No recorded WG
draft-jennings-rtcweb-api,draft-jennings-rtcweb-api,draft-jennings-rtcweb-api,draft-jennings-rtcweb-api,1,False,False,1,2011-03-07,2011-03-07,0.0,0.0,5570.0,5570.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-rtcweb-deps,draft-jennings-rtcweb-deps,draft-jennings-rtcweb-deps,draft-jennings-rtcweb-deps,1,False,False,28,2014-04-11,2021-01-21,2477.0,6.781656399726215,4439.0,1962.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-rtcweb-plan,draft-jennings-rtcweb-plan,draft-jennings-rtcweb-plan,draft-jennings-rtcweb-plan,1,False,False,2,2013-02-18,2013-02-25,7.0,0.0191649555099247,4856.0,4849.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-rtcweb-qos,draft-jennings-rtcweb-qos,draft-jennings-rtcweb-qos,draft-jennings-rtcweb-qos,1,False,False,1,2012-07-09,2012-07-09,0.0,0.0,5080.0,5080.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,1,Cisco,False,4,0,1,0,0,No recorded WG
draft-jennings-rtcweb-signaling,draft-jennings-rtcweb-signaling,draft-jennings-rtcweb-signaling,draft-jennings-rtcweb-signaling,1,False,False,2,2011-10-14,2011-10-30,16.0,0.0438056125941136,5349.0,5333.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,2,Cisco; Mozilla,True,2,0,1,0,0,No recorded WG
draft-jennings-rtcweb-signaling-gateway,draft-jennings-rtcweb-signaling-gateway,draft-jennings-rtcweb-signaling-gateway,draft-jennings-rtcweb-signaling-gateway,1,False,False,1,2011-10-24,2011-10-24,0.0,0.0,5339.0,5339.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,2,Cisco; Ericsson,True,3,0,0,0,0,No recorded WG
draft-jennings-senml,draft-jennings-senml,draft-jennings-senml,draft-jennings-senml,1,False,False,11,2010-06-30,2012-10-22,845.0,2.3134839151266258,5820.0,4975.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,2,Cisco; Ericsson,True,2,0,1,0,0,No recorded WG
draft-jennings-sip-dtls,draft-jennings-sip-dtls,draft-jennings-sip-dtls,draft-jennings-sip-dtls,1,False,False,1,2007-10-10,2007-10-10,0.0,0.0,6814.0,6814.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,2,Cisco; Google,True,2,0,0,0,0,No recorded WG
draft-jennings-sip-voicemail-uri,draft-jennings-sip-voicemail-uri,draft-jennings-sip-voicemail-uri,draft-jennings-sip-voicemail-uri,1,False,False,0,,,,,,,1,1,rfc4458,2006-04-07 17:32:39+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-jennings-stir-rfc4474bis,draft-jennings-stir-rfc4474bis,draft-jennings-stir-rfc4474bis,draft-jennings-stir-rfc4474bis,1,False,False,2,2013-10-21,2014-02-14,116.0,0.3175906913073237,4611.0,4495.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-jennings-stir-rtcweb-identity,draft-jennings-stir-rtcweb-identity,draft-jennings-stir-rtcweb-identity,draft-jennings-stir-rtcweb-identity,1,False,False,1,2016-05-09,2016-05-09,0.0,0.0,3680.0,3680.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-jennings-vipr-overview,draft-jennings-vipr-overview,draft-jennings-vipr-overview,draft-jennings-vipr-overview,1,False,False,7,2011-04-01,2013-12-09,983.0,2.691307323750856,5545.0,4562.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,1,Cisco,False,1,0,2,0,1,No recorded WG
draft-jennings-vipr-vap,draft-jennings-vipr-vap,draft-jennings-vipr-vap,draft-jennings-vipr-vap,1,False,False,3,2011-04-01,2012-03-05,339.0,0.9281314168377824,5545.0,5206.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-jeong-6man-iot-dns-autoconf,draft-jeong-6man-iot-dns-autoconf,draft-jeong-6man-iot-dns-autoconf,draft-jeong-6man-iot-dns-autoconf,1,False,False,1,2015-10-14,2015-10-14,0.0,0.0,3888.0,3888.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-jeong-6man-rdnss-rfc6106-bis,draft-jeong-6man-rdnss-rfc6106-bis,draft-jeong-6man-rdnss-rfc6106-bis,draft-jeong-6man-rdnss-rfc6106-bis,1,False,False,1,2015-05-08,2015-05-08,0.0,0.0,4047.0,4047.0,0,0,,,Unsuccessful,Single WG,1,6man,int,True,,,,4,0,,False,0,0,4,0,0,Recorded WG
draft-jeong-dnsop-ipv6-dns-discovery,draft-jeong-dnsop-ipv6-dns-discovery,draft-jeong-dnsop-ipv6-dns-discovery,draft-jeong-dnsop-ipv6-dns-discovery,1,False,False,0,,,,,,,1,1,rfc5006,2007-09-24 22:32:35+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,4,0,,False,0,0,4,0,0,No recorded WG
draft-jeong-eman-network-proxy-protocol,draft-jeong-eman-network-proxy-protocol,draft-jeong-eman-network-proxy-protocol,draft-jeong-eman-network-proxy-protocol,1,False,False,3,2013-02-18,2014-02-14,361.0,0.9883641341546886,4856.0,4495.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-jeong-homenet-device-name-autoconf,draft-jeong-homenet-device-name-autoconf,draft-jeong-homenet-device-name-autoconf,draft-jeong-homenet-device-name-autoconf,1,False,False,5,2014-08-30,2015-10-10,406.0,1.111567419575633,4298.0,3892.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-jeong-i2nsf-applicability,draft-jeong-i2nsf-applicability,draft-jeong-i2nsf-applicability,draft-jeong-i2nsf-applicability,1,False,False,2,2017-07-03,2017-07-17,14.0,0.0383299110198494,3260.0,3246.0,0,0,,,Unsuccessful,Single WG,1,i2nsf,sec,True,,,,5,1,Huawei,False,1,0,3,1,0,Recorded WG
draft-jeong-i2nsf-capability-interface-yang,draft-jeong-i2nsf-capability-interface-yang,draft-jeong-i2nsf-capability-interface-yang,draft-jeong-i2nsf-capability-interface-yang,1,False,False,4,2016-07-04,2016-10-05,93.0,0.2546201232032854,3624.0,3531.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,0,,False,0,0,5,0,0,No recorded WG
draft-jeong-i2nsf-consumer-facing-interface-dm,draft-jeong-i2nsf-consumer-facing-interface-dm,draft-jeong-i2nsf-consumer-facing-interface-dm,draft-jeong-i2nsf-consumer-facing-interface-dm,1,False,False,6,2016-11-13,2017-11-13,365.0,0.999315537303217,3492.0,3127.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,2,Huawei; Juniper Networks,True,2,0,3,0,0,No recorded WG
draft-jeong-i2nsf-sdn-security-services,draft-jeong-i2nsf-sdn-security-services,draft-jeong-i2nsf-sdn-security-services,draft-jeong-i2nsf-sdn-security-services,1,False,False,6,2014-10-27,2016-07-05,617.0,1.6892539356605063,4240.0,3623.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,0,,False,0,0,5,0,0,No recorded WG
draft-jeong-ipwave-problem-statement,draft-jeong-ipwave-problem-statement,draft-jeong-ipwave-problem-statement,draft-jeong-ipwave-problem-statement,1,False,False,1,2017-06-08,2017-06-08,0.0,0.0,3285.0,3285.0,0,0,,,Unsuccessful,Single WG,1,ipwave,int,True,,,,5,1,Futurewei,False,1,0,3,1,0,Recorded WG
draft-jeong-ipwave-v2i-problem-statement,draft-jeong-ipwave-v2i-problem-statement,draft-jeong-ipwave-v2i-problem-statement,draft-jeong-ipwave-v2i-problem-statement,1,False,False,1,2017-03-13,2017-03-13,0.0,0.0,3372.0,3372.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jeong-ipwave-vehicular-networking-survey,draft-jeong-ipwave-vehicular-networking-survey,draft-jeong-ipwave-vehicular-networking-survey,draft-jeong-ipwave-vehicular-networking-survey,1,False,False,4,2016-10-31,2017-06-05,217.0,0.5941136208076659,3505.0,3288.0,0,0,,,Unsuccessful,Single WG,1,ipwave,int,True,,,,5,0,,False,0,0,5,0,0,Recorded WG
draft-jeong-its-iot-dns-autoconf,draft-jeong-its-iot-dns-autoconf,draft-jeong-its-iot-dns-autoconf,draft-jeong-its-iot-dns-autoconf,1,False,False,2,2016-03-17,2016-07-07,112.0,0.3066392881587953,3733.0,3621.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-jeong-its-v2i-problem-statement,draft-jeong-its-v2i-problem-statement,draft-jeong-its-v2i-problem-statement,draft-jeong-its-v2i-problem-statement,1,False,False,3,2016-02-15,2016-07-19,155.0,0.4243668720054757,3764.0,3609.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jeong-its-vehicular-neighbor-discovery,draft-jeong-its-vehicular-neighbor-discovery,draft-jeong-its-vehicular-neighbor-discovery,draft-jeong-its-vehicular-neighbor-discovery,1,False,False,1,2016-07-19,2016-07-19,0.0,0.0,3609.0,3609.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,0,,False,0,0,5,0,0,No recorded WG
draft-jeong-its-vehicular-networking-survey,draft-jeong-its-vehicular-networking-survey,draft-jeong-its-vehicular-networking-survey,draft-jeong-its-vehicular-networking-survey,1,False,False,2,2016-07-04,2016-07-18,14.0,0.0383299110198494,3624.0,3610.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,0,,False,0,0,4,0,0,No recorded WG
draft-jeong-l2nsf-sdn-security-services,draft-jeong-l2nsf-sdn-security-services,draft-jeong-l2nsf-sdn-security-services,draft-jeong-l2nsf-sdn-security-services,1,False,False,1,2014-10-27,2014-10-27,0.0,0.0,4240.0,4240.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-jeong-netlmm-pmipv6-roreq,draft-jeong-netlmm-pmipv6-roreq,draft-jeong-netlmm-pmipv6-roreq,draft-jeong-netlmm-pmipv6-roreq,1,False,False,2,2007-11-12,2007-11-19,7.0,0.0191649555099247,6781.0,6774.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,6,2,Ericsson; Huawei,True,3,0,3,0,0,No recorded WG
draft-jeong-vnrg-virtual-networks-ps,draft-jeong-vnrg-virtual-networks-ps,draft-jeong-vnrg-virtual-networks-ps,draft-jeong-vnrg-virtual-networks-ps,1,False,False,1,2010-12-23,2010-12-23,0.0,0.0,5644.0,5644.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-jeongyun-spring-mobility-use-cases,draft-jeongyun-spring-mobility-use-cases,draft-jeongyun-spring-mobility-use-cases,draft-jeongyun-spring-mobility-use-cases,1,False,False,2,2014-08-30,2015-01-12,135.0,0.3696098562628336,4298.0,4163.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-jerichow-msec-mikey-genext-oma,draft-jerichow-msec-mikey-genext-oma,draft-jerichow-msec-mikey-genext-oma,draft-jerichow-msec-mikey-genext-oma,1,False,False,1,2008-10-24,2008-10-24,0.0,0.0,6434.0,6434.0,1,1,rfc5410,2009-01-15 23:15:50+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,1,Nokia,False,1,0,1,0,0,No recorded WG
draft-jesske-dispatch-reason-in-responses,draft-jesske-dispatch-reason-in-responses,draft-jesske-dispatch-reason-in-responses,draft-jesske-dispatch-reason-in-responses,1,False,False,4,2009-08-19,2011-01-10,509.0,1.3935660506502396,6135.0,5626.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Deutsche Telekom,False,2,0,0,0,0,No recorded WG
draft-jesske-dispatch-reason-loc-q850,draft-jesske-dispatch-reason-loc-q850,draft-jesske-dispatch-reason-loc-q850,draft-jesske-dispatch-reason-loc-q850,1,False,False,1,2017-02-10,2017-02-10,0.0,0.0,3403.0,3403.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Deutsche Telekom,False,1,0,0,0,0,No recorded WG
draft-jesske-dispatch-req-reason-in-responses,draft-jesske-dispatch-req-reason-in-responses,draft-jesske-dispatch-req-reason-in-responses,draft-jesske-dispatch-req-reason-in-responses,1,False,False,3,2010-03-30,2011-01-10,286.0,0.783025325119781,5912.0,5626.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Deutsche Telekom,False,2,0,0,0,0,No recorded WG
draft-jesske-dispatch-servicenumber-routeing,draft-jesske-dispatch-servicenumber-routeing,draft-jesske-dispatch-servicenumber-routeing,draft-jesske-dispatch-servicenumber-routeing,1,False,False,2,2010-07-26,2012-07-30,735.0,2.0123203285420943,5794.0,5059.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Deutsche Telekom,False,1,0,0,0,0,No recorded WG
draft-jesske-dispatch-transit-ioi,draft-jesske-dispatch-transit-ioi,draft-jesske-dispatch-transit-ioi,draft-jesske-dispatch-transit-ioi,1,False,False,1,2010-08-09,2010-08-09,0.0,0.0,5780.0,5780.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Deutsche Telekom,False,1,0,0,0,0,No recorded WG
draft-jesske-dispatch-update3326-reason-responses,draft-jesske-dispatch-update3326-reason-responses,draft-jesske-dispatch-update3326-reason-responses,draft-jesske-dispatch-update3326-reason-responses,1,False,False,6,2011-01-28,2011-08-10,194.0,0.5311430527036276,5608.0,5414.0,1,1,rfc6432,2011-11-13 06:11:32+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,1,Deutsche Telekom,False,2,0,0,0,0,No recorded WG
