lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names,publication_success,publication_status,success_reason,success_rfc_names,success_final_drafts,recorded_groups,recorded_wgs,recorded_wg_count,has_recorded_wg,has_individual_submissions,individual_members,no_recorded_group_members,first_individual_date,first_recorded_wg_date,first_recorded_wgs,individual_to_wg,time_to_wg_days,filename_wg_candidates,filename_candidate_count,filename_candidate_status,wg_classification
lineage_016879,draft-ietf-ospf-overflow,1,1,1994-11-28,1994-11-28,0.0,0.0,1,1,RFC1765,draft-ietf-ospf-overflow-00,draft-ietf-ospf-overflow,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC1765,draft-ietf-ospf-overflow-00,Open Shortest Path First IGP,ospf,1,1,0,,,,1994-11-28,ospf,0,,,0,None,Recorded WG
lineage_016880,draft-ietf-ospf-pmp-if,1,1,1994-03-15,1994-03-15,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,1994-03-15,ospf,0,,,0,None,Recorded WG
lineage_016881,draft-ietf-ospf-ppp-flood,1,2,2000-11-16,2001-03-01,105.0,0.2874743326488706,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,2000-11-16,ospf,0,,,0,None,Recorded WG
lineage_016882,draft-ietf-ospf-prefix-hiding;draft-yang-ospf-hiding,2,10,2010-10-11,2012-12-17,798.0,2.184804928131417,1,1,RFC6860,draft-ietf-ospf-prefix-hiding-07,draft-ietf-ospf-prefix-hiding,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC6860,draft-ietf-ospf-prefix-hiding-07,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-yang-ospf-hiding,,2010-10-11,2011-06-01,ospf,1,233.0,,0,None,Individual to Recorded WG
lineage_016883,draft-ietf-ospf-prefix-link-attr,1,14,2014-08-12,2015-08-20,373.0,1.0212183436002737,1,1,RFC7684,draft-ietf-ospf-prefix-link-attr-13,draft-ietf-ospf-prefix-link-attr,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7684,draft-ietf-ospf-prefix-link-attr-13,Open Shortest Path First IGP,ospf,1,1,0,,,,2014-08-12,ospf,0,,,0,None,Recorded WG
lineage_016884,draft-ietf-ospf-refresh-guide,1,2,2000-01-11,2000-07-10,181.0,0.49555099247091033,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,2000-01-11,ospf,0,,,0,None,Recorded WG
lineage_016885,draft-ietf-ospf-restart,1,2,2000-11-14,2001-03-06,112.0,0.3066392881587953,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,2000-11-14,ospf,0,,,0,None,Recorded WG
lineage_016886,draft-ietf-ospf-rfc3137bis;draft-retana-ospf-rfc3137bis,2,7,2011-02-25,2013-04-23,788.0,2.1574264202600957,1,1,RFC6987,draft-ietf-ospf-rfc3137bis-04,draft-ietf-ospf-rfc3137bis,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC6987,draft-ietf-ospf-rfc3137bis-04,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-retana-ospf-rfc3137bis,,2011-02-25,2011-06-30,ospf,1,125.0,,0,None,Individual to Recorded WG
lineage_016887,draft-ietf-ospf-routable-ip-address,1,3,2014-09-26,2015-04-14,200.0,0.5475701574264202,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,2014-09-26,ospf,0,,,0,None,Recorded WG
lineage_016888,draft-ietf-ospf-scalability,1,10,2001-03-01,2005-01-03,1404.0,3.8439425051334704,1,1,RFC4222,draft-ietf-ospf-scalability-09,draft-ietf-ospf-scalability,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC4222,draft-ietf-ospf-scalability-09,Open Shortest Path First IGP,ospf,1,1,0,,,,2001-03-01,ospf,0,,,0,None,Recorded WG
lineage_016889,draft-ietf-ospf-security-extension-manual-keying,1,12,2011-05-06,2014-11-10,1284.0,3.515400410677618,1,1,RFC7474,draft-ietf-ospf-security-extension-manual-keying-11,draft-ietf-ospf-security-extension-manual-keying,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7474,draft-ietf-ospf-security-extension-manual-keying-11,Open Shortest Path First IGP,ospf,1,1,0,,,,2011-05-06,ospf,0,,,0,None,Recorded WG
lineage_016890,draft-ietf-ospf-segment-routing-extensions;draft-psenak-ospf-segment-routing-extensions,2,34,2013-06-28,2018-12-05,1986.0,5.437371663244353,1,1,RFC8665,draft-ietf-ospf-segment-routing-extensions-27,draft-ietf-ospf-segment-routing-extensions,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8665,draft-ietf-ospf-segment-routing-extensions-27,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-psenak-ospf-segment-routing-extensions,,2013-06-28,2014-06-19,ospf,1,356.0,,0,None,Individual to Recorded WG
lineage_016891,draft-ietf-ospf-segment-routing-msd;draft-tantsura-ospf-segment-routing-msd,2,28,2016-03-09,2018-10-19,954.0,2.6119096509240247,1,1,RFC8476,draft-ietf-ospf-segment-routing-msd-25,draft-ietf-ospf-segment-routing-msd,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8476,draft-ietf-ospf-segment-routing-msd-25,Individual Submissions;Link State Routing,lsr,1,1,1,draft-tantsura-ospf-segment-routing-msd,,2016-03-09,2016-11-16,lsr,1,252.0,,0,None,Individual to Recorded WG
lineage_016892,draft-ietf-ospf-shortcut-abr,1,3,1999-07-27,2000-07-10,349.0,0.9555099247091033,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,1999-07-27,ospf,0,,,0,None,Recorded WG
lineage_016893,draft-ietf-ospf-sr-yang,1,51,2016-11-01,2025-05-09,3111.0,8.517453798767967,1,1,RFC9903,draft-ietf-ospf-sr-yang-50,draft-ietf-ospf-sr-yang,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9903,draft-ietf-ospf-sr-yang-50,Link State Routing,lsr,1,1,0,,,,2016-11-01,lsr,0,,,0,None,Recorded WG
lineage_016894,draft-ietf-ospf-stdreport,1,3,1996-11-28,1998-02-10,439.0,1.2019164955509924,1,1,RFC2329,draft-ietf-ospf-stdreport-03,draft-ietf-ospf-stdreport,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC2329,draft-ietf-ospf-stdreport-03,Open Shortest Path First IGP,ospf,1,1,0,,,,1996-11-28,ospf,0,,,0,None,Recorded WG
lineage_016895,draft-ietf-ospf-stub-adv;draft-zinin-ospf-stub-adv,2,4,2000-07-25,2000-11-27,125.0,0.34223134839151265,1,1,RFC3137,draft-ietf-ospf-stub-adv-02,draft-ietf-ospf-stub-adv,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC3137,draft-ietf-ospf-stub-adv-02,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-zinin-ospf-stub-adv,,2000-07-25,2000-09-18,ospf,1,55.0,,0,None,Individual to Recorded WG
lineage_016896,draft-ietf-ospf-subset-flood,1,1,2001-02-21,2001-02-21,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,2001-02-21,ospf,0,,,0,None,Recorded WG
lineage_016897,draft-ietf-ospf-te-link-attr-reuse;draft-ppsenak-ospf-te-link-attr-reuse,2,23,2015-07-24,2020-06-30,1803.0,4.936344969199179,1,1,RFC8920,draft-ietf-ospf-te-link-attr-reuse-16,draft-ietf-ospf-te-link-attr-reuse,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8920,draft-ietf-ospf-te-link-attr-reuse-16,Individual Submissions;Link State Routing,lsr,1,1,1,draft-ppsenak-ospf-te-link-attr-reuse,,2015-07-24,2017-08-21,lsr,1,759.0,,0,None,Individual to Recorded WG
lineage_016898,draft-ietf-ospf-te-metric-extensions;draft-ospf-te-metric-extensions,2,13,2011-10-14,2015-01-09,1183.0,3.238877481177276,1,1,RFC7471,draft-ietf-ospf-te-metric-extensions-11,draft-ietf-ospf-te-metric-extensions,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7471,draft-ietf-ospf-te-metric-extensions-11,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-ospf-te-metric-extensions,,2011-10-14,2011-11-01,ospf,1,18.0,,0,None,Individual to Recorded WG
lineage_016899,draft-ietf-ospf-te-node-addr,1,8,2004-04-26,2009-12-02,2046.0,5.601642710472279,1,1,RFC5786,draft-ietf-ospf-te-node-addr-07,draft-ietf-ospf-te-node-addr,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC5786,draft-ietf-ospf-te-node-addr-07,Open Shortest Path First IGP,ospf,1,1,0,,,,2004-04-26,ospf,0,,,0,None,Recorded WG
lineage_016900,draft-ietf-ospf-trapmib,1,3,1992-12-09,2003-01-29,3703.0,10.13826146475017,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,1992-12-09,ospf,0,,,0,None,Recorded WG
lineage_016901,draft-ietf-ospf-two-part-metric;draft-zzhang-ospf-two-part-metric,2,17,2013-10-21,2016-10-13,1088.0,2.9787816563997263,1,1,RFC8042,draft-ietf-ospf-two-part-metric-10,draft-ietf-ospf-two-part-metric,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8042,draft-ietf-ospf-two-part-metric-10,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-zzhang-ospf-two-part-metric,,2013-10-21,2015-01-20,ospf,1,456.0,,0,None,Individual to Recorded WG
lineage_016902,draft-ietf-ospf-v2update,1,1,1992-04-17,1992-04-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Open Shortest Path First IGP,ospf,1,1,0,,,,1992-04-17,ospf,0,,,0,None,Recorded WG
lineage_016903,draft-ietf-ospf-vers2,1,2,1997-11-05,1998-01-07,63.0,0.17248459958932238,1,1,RFC2328,draft-ietf-ospf-vers2-02,draft-ietf-ospf-vers2,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC2328,draft-ietf-ospf-vers2-02,Open Shortest Path First IGP,ospf,1,1,0,,,,1997-11-05,ospf,0,,,0,None,Recorded WG
lineage_016904,draft-ietf-ospf-version2,1,6,1995-06-01,1997-02-12,622.0,1.702943189596167,1,1,RFC2178,draft-ietf-ospf-version2-10,draft-ietf-ospf-version2,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC2178,draft-ietf-ospf-version2-10,Open Shortest Path First IGP,ospf,1,1,0,,,,1995-06-01,ospf,0,,,0,None,Recorded WG
lineage_016905,draft-ietf-ospf-xaf-te;draft-smirnov-ospf-xaf-te,2,16,2013-10-18,2019-08-16,2128.0,5.8261464750171115,1,1,RFC8687,draft-ietf-ospf-xaf-te-07,draft-ietf-ospf-xaf-te,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8687,draft-ietf-ospf-xaf-te-07,Individual Submissions;Link State Routing,lsr,1,1,1,draft-smirnov-ospf-xaf-te,,2013-10-18,2017-01-26,lsr,1,1196.0,,0,None,Individual to Recorded WG
lineage_016906,draft-ietf-ospf-yang;draft-yeung-netmod-ospf,2,33,2013-10-21,2019-10-17,2187.0,5.987679671457905,1,1,RFC9129,draft-ietf-ospf-yang-29,draft-ietf-ospf-yang,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9129,draft-ietf-ospf-yang-29,Individual Submissions;Link State Routing,lsr,1,1,1,draft-yeung-netmod-ospf,,2013-10-21,2015-03-09,lsr,1,504.0,,0,None,Individual to Recorded WG
lineage_016907,draft-ietf-otp,1,2,1997-01-30,1997-03-19,48.0,0.13141683778234087,1,1,RFC2289,draft-ietf-otp-01,draft-ietf-otp,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC2289,draft-ietf-otp-01,One Time Password Authentication,otp,1,1,0,,,,1997-01-30,otp,0,,,0,None,Recorded WG
lineage_016908,draft-ietf-otp-ext,1,5,1996-09-23,1997-09-16,358.0,0.9801505817932923,1,1,RFC2243,draft-ietf-otp-ext-04,draft-ietf-otp-ext,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC2243,draft-ietf-otp-ext-04,One Time Password Authentication,otp,1,1,0,,,,1996-09-23,otp,0,,,0,None,Recorded WG
lineage_016909,draft-ietf-otp-sasl,1,1,1998-05-26,1998-05-26,0.0,0.0,1,1,RFC2444,draft-ietf-otp-sasl-02,draft-ietf-otp-sasl,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC2444,draft-ietf-otp-sasl-02,One Time Password Authentication,otp,1,1,0,,,,1998-05-26,otp,0,,,0,None,Recorded WG
lineage_016910,draft-ietf-otp-ver,1,3,1996-11-23,1998-04-10,503.0,1.377138945927447,0,0,,,,0,Not published,No mapped published RFC,,,One Time Password Authentication,otp,1,1,0,,,,1996-11-23,otp,0,,,0,None,Recorded WG
lineage_016911,draft-ietf-p2psip-access-control,1,1,2013-02-16,2013-02-16,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Peer-to-Peer Session Initiation Protocol,p2psip,1,1,0,,,,2013-02-16,p2psip,0,,,0,None,Recorded WG
lineage_016912,draft-ietf-p2psip-base,1,27,2008-10-28,2013-02-25,1581.0,4.328542094455853,1,1,RFC6940,draft-ietf-p2psip-base-26,draft-ietf-p2psip-base,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC6940,draft-ietf-p2psip-base-26,Peer-to-Peer Session Initiation Protocol,p2psip,1,1,0,,,,2008-10-28,p2psip,0,,,0,None,Recorded WG
lineage_016913,draft-ietf-p2psip-concepts;draft-willis-p2psip-concepts,2,15,2006-06-08,2016-04-21,3605.0,9.869952087611225,1,1,RFC7890,draft-ietf-p2psip-concepts-09,draft-ietf-p2psip-concepts,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7890,draft-ietf-p2psip-concepts-09,Individual Submissions;Peer-to-Peer Session Initiation Protocol,p2psip,1,1,1,draft-willis-p2psip-concepts,,2006-06-08,2007-07-03,p2psip,1,390.0,,0,None,Individual to Recorded WG
lineage_016914,draft-ietf-p2psip-diagnostics;draft-zheng-p2psip-diagnose,2,28,2007-12-13,2016-03-25,3025.0,8.281998631074606,1,1,RFC7851,draft-ietf-p2psip-diagnostics-22,draft-ietf-p2psip-diagnostics,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7851,draft-ietf-p2psip-diagnostics-22,Individual Submissions;Peer-to-Peer Session Initiation Protocol,p2psip,1,1,1,draft-zheng-p2psip-diagnose,,2007-12-13,2009-01-22,p2psip,1,406.0,,0,None,Individual to Recorded WG
lineage_016915,draft-ietf-p2psip-disco;draft-knauf-p2psip-disco,2,9,2010-06-28,2013-07-31,1129.0,3.0910335386721424,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Peer-to-Peer Session Initiation Protocol,p2psip,1,1,1,draft-knauf-p2psip-disco,,2010-06-28,2012-10-10,p2psip,1,835.0,,0,None,Individual to Recorded WG
lineage_016916,draft-ietf-p2psip-drr,1,12,2011-10-08,2013-10-21,744.0,2.0369609856262834,1,1,RFC7263,draft-ietf-p2psip-drr-11,draft-ietf-p2psip-drr,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7263,draft-ietf-p2psip-drr-11,Peer-to-Peer Session Initiation Protocol,p2psip,1,1,0,,,,2011-10-08,p2psip,0,,,0,None,Recorded WG
lineage_016917,draft-ietf-p2psip-reload,1,1,2008-07-14,2008-07-14,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Peer-to-Peer Session Initiation Protocol,p2psip,1,1,0,,,,2008-07-14,p2psip,0,,,0,None,Recorded WG
lineage_016918,draft-ietf-p2psip-rpr,1,12,2011-10-08,2013-10-21,744.0,2.0369609856262834,1,1,RFC7264,draft-ietf-p2psip-rpr-11,draft-ietf-p2psip-rpr,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7264,draft-ietf-p2psip-rpr-11,Peer-to-Peer Session Initiation Protocol,p2psip,1,1,0,,,,2011-10-08,p2psip,0,,,0,None,Recorded WG
lineage_016919,draft-ietf-p2psip-self-tuning;draft-maenpaa-p2psip-self-tuning,2,18,2009-02-16,2014-06-26,1956.0,5.3552361396303905,1,1,RFC7363,draft-ietf-p2psip-self-tuning-15,draft-ietf-p2psip-self-tuning,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7363,draft-ietf-p2psip-self-tuning-15,Individual Submissions;Peer-to-Peer Session Initiation Protocol,p2psip,1,1,1,draft-maenpaa-p2psip-self-tuning,,2009-02-16,2009-12-08,p2psip,1,295.0,,0,None,Individual to Recorded WG
lineage_016920,draft-ietf-p2psip-service-discovery;draft-maenpaa-p2psip-service-discovery,2,17,2009-10-18,2014-08-14,1761.0,4.82135523613963,1,1,RFC7374,draft-ietf-p2psip-service-discovery-15,draft-ietf-p2psip-service-discovery,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7374,draft-ietf-p2psip-service-discovery-15,Individual Submissions;Peer-to-Peer Session Initiation Protocol,p2psip,1,1,1,draft-maenpaa-p2psip-service-discovery,,2009-10-18,2010-01-19,p2psip,1,93.0,,0,None,Individual to Recorded WG
lineage_016921,draft-ietf-p2psip-share;draft-knauf-p2psip-share,2,15,2011-03-07,2016-11-14,2079.0,5.691991786447638,1,1,RFC8076,draft-ietf-p2psip-share-10,draft-ietf-p2psip-share,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8076,draft-ietf-p2psip-share-10,Individual Submissions;Peer-to-Peer Session Initiation Protocol,p2psip,1,1,1,draft-knauf-p2psip-share,,2011-03-07,2012-10-10,p2psip,1,583.0,,0,None,Individual to Recorded WG
lineage_016922,draft-ietf-p2psip-sip,1,22,2008-10-28,2016-04-27,2738.0,7.496235455167693,1,1,RFC7904,draft-ietf-p2psip-sip-21,draft-ietf-p2psip-sip,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7904,draft-ietf-p2psip-sip-21,Peer-to-Peer Session Initiation Protocol,p2psip,1,1,0,,,,2008-10-28,p2psip,0,,,0,None,Recorded WG
lineage_016923,draft-ietf-pals-congcons;draft-ietf-pwe3-congcons;draft-stein-pwe3-congcons,3,8,2012-07-08,2016-04-21,1383.0,3.786447638603696,1,1,RFC7893,draft-ietf-pals-congcons-02,draft-ietf-pals-congcons,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7893,draft-ietf-pals-congcons-02,Pseudowire And LDP-enabled Services;Pseudowire Emulation Edge to Edge,pals;pwe3,2,1,0,,,,2012-07-08,pwe3,0,,,0,None,Recorded WG
lineage_016924,draft-ietf-pals-endpoint-fast-protection;draft-ietf-pwe3-endpoint-fast-protection;draft-shen-pwe3-endpoint-fast-protection,3,14,2011-07-11,2017-01-03,2003.0,5.4839151266255985,1,1,RFC8104,draft-ietf-pals-endpoint-fast-protection-05,draft-ietf-pals-endpoint-fast-protection,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8104,draft-ietf-pals-endpoint-fast-protection-05,Individual Submissions;Pseudowire And LDP-enabled Services,pals,1,1,1,draft-shen-pwe3-endpoint-fast-protection,,2011-07-11,2013-12-13,pals,1,886.0,,0,None,Individual to Recorded WG
lineage_016925,draft-ietf-pals-mc-pon;draft-jiang-pwe3-mc-pon,2,10,2013-10-21,2016-09-28,1073.0,2.937713894592745,1,1,RFC8024,draft-ietf-pals-mc-pon-05,draft-ietf-pals-mc-pon,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8024,draft-ietf-pals-mc-pon-05,Individual Submissions;Pseudowire And LDP-enabled Services,pals,1,1,1,draft-jiang-pwe3-mc-pon,,2013-10-21,2015-05-05,pals,1,561.0,,0,None,Individual to Recorded WG
lineage_016926,draft-ietf-pals-mpls-tp-oam-config;draft-ietf-pwe3-mpls-tp-oam-config;draft-ietf-pwe3-oam-config;draft-zhang-mpls-tp-pw-oam-config,4,15,2009-10-19,2015-07-20,2100.0,5.749486652977413,0,0,,,,0,Not published,No mapped published RFC,,,Pseudowire And LDP-enabled Services;Pseudowire Emulation Edge to Edge,pals;pwe3,2,1,0,,,,2009-10-19,pwe3,0,,,0,None,Recorded WG
lineage_016927,draft-ietf-pals-ms-pw-protection;draft-shawam-pwe3-ms-pw-protection,2,8,2014-07-01,2015-10-22,478.0,1.3086926762491444,1,1,RFC7771,draft-ietf-pals-ms-pw-protection-04,draft-ietf-pals-ms-pw-protection,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7771,draft-ietf-pals-ms-pw-protection-04,Individual Submissions;Pseudowire And LDP-enabled Services,pals,1,1,1,draft-shawam-pwe3-ms-pw-protection,,2014-07-01,2015-01-27,pals,1,210.0,,0,None,Individual to Recorded WG
lineage_016928,draft-ietf-pals-p2mp-pw;draft-ietf-pwe3-p2mp-pw;draft-martini-pwe3-p2mp-pw,3,12,2009-06-02,2017-11-13,3086.0,8.449007529089664,1,1,RFC8338,draft-ietf-pals-p2mp-pw-04,draft-ietf-pals-p2mp-pw,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8338,draft-ietf-pals-p2mp-pw-04,Individual Submissions;Pseudowire And LDP-enabled Services;Pseudowire Emulation Edge to Edge,pals;pwe3,2,1,1,draft-martini-pwe3-p2mp-pw,,2009-06-02,2010-07-26,pwe3,1,419.0,,0,None,Individual to Recorded WG
lineage_016929,draft-ietf-pals-p2mp-pw-lsp-ping;draft-jain-pals-p2mp-pw-lsp-ping,2,9,2015-03-09,2017-08-21,896.0,2.4531143052703626,1,1,RFC8339,draft-ietf-pals-p2mp-pw-lsp-ping-05,draft-ietf-pals-p2mp-pw-lsp-ping,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8339,draft-ietf-pals-p2mp-pw-lsp-ping-05,Individual Submissions;Pseudowire And LDP-enabled Services,pals,1,1,1,draft-jain-pals-p2mp-pw-lsp-ping,,2015-03-09,2016-05-24,pals,1,442.0,,0,None,Individual to Recorded WG
lineage_016930,draft-ietf-pals-ple;draft-schmutzer-bess-ple;draft-schmutzer-pals-ple,3,26,2020-07-12,2025-02-12,1676.0,4.588637919233402,1,1,RFC9801,draft-ietf-pals-ple-15,draft-ietf-pals-ple,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9801,draft-ietf-pals-ple-15,Individual Submissions;Pseudowire And LDP-enabled Services,pals,1,1,1,draft-schmutzer-bess-ple,,2020-07-12,2022-02-22,pals,1,590.0,,0,None,Individual to Recorded WG
lineage_016931,draft-ietf-pals-rfc4447bis;draft-ietf-pwe3-rfc4447bis,2,10,2012-07-10,2016-07-05,1456.0,3.9863107460643397,1,1,RFC8077,draft-ietf-pals-rfc4447bis-05,draft-ietf-pals-rfc4447bis,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8077,draft-ietf-pals-rfc4447bis-05,Pseudowire And LDP-enabled Services,pals,1,1,0,,,,2012-07-10,pals,0,,,0,None,Recorded WG
lineage_016932,draft-ietf-pals-status-reduction;draft-ietf-pwe3-status-reduction;draft-martini-pwe3-status-aggregation-protocol,3,13,2010-10-17,2017-05-11,2398.0,6.565366187542779,1,1,RFC8237,draft-ietf-pals-status-reduction-05,draft-ietf-pals-status-reduction,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8237,draft-ietf-pals-status-reduction-05,Individual Submissions;Pseudowire And LDP-enabled Services;Pseudowire Emulation Edge to Edge,pals;pwe3,2,1,1,draft-martini-pwe3-status-aggregation-protocol,,2010-10-17,2011-09-14,pwe3,1,332.0,,0,None,Individual to Recorded WG
lineage_016933,draft-ietf-pals-vccv-for-gal;draft-ietf-pwe3-vccv-for-gal,2,10,2012-01-27,2015-09-24,1336.0,3.6577686516084875,1,1,RFC7708,draft-ietf-pals-vccv-for-gal-06,draft-ietf-pals-vccv-for-gal,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7708,draft-ietf-pals-vccv-for-gal-06,Pseudowire And LDP-enabled Services,pals,1,1,0,,,,2012-01-27,pals,0,,,0,None,Recorded WG
lineage_016934,draft-ietf-pana-aaa-interworking,1,1,2005-07-25,2005-07-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Protocol for carrying Authentication for Network Access,pana,1,1,0,,,,2005-07-25,pana,0,,,0,None,Recorded WG
lineage_016935,draft-ietf-pana-cxtp,1,2,2005-10-20,2006-03-08,139.0,0.3805612594113621,0,0,,,,0,Not published,No mapped published RFC,,,Protocol for carrying Authentication for Network Access,pana,1,1,0,,,,2005-10-20,pana,0,,,0,None,Recorded WG
lineage_016936,draft-ietf-pana-framework,1,11,2004-05-04,2007-09-07,1221.0,3.3429158110882957,1,1,RFC5193,draft-ietf-pana-framework-10,draft-ietf-pana-framework,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC5193,draft-ietf-pana-framework-10,Protocol for carrying Authentication for Network Access,pana,1,1,0,,,,2004-05-04,pana,0,,,0,None,Recorded WG
lineage_016937,draft-ietf-pana-ipsec,1,8,2003-10-02,2005-07-13,650.0,1.7796030116358659,0,0,,,,0,Not published,No mapped published RFC,,,Protocol for carrying Authentication for Network Access,pana,1,1,0,,,,2003-10-02,pana,0,,,0,None,Recorded WG
lineage_016938,draft-ietf-pana-mobopts,1,2,2005-01-18,2005-10-21,276.0,0.75564681724846,0,0,,,,0,Not published,No mapped published RFC,,,Protocol for carrying Authentication for Network Access,pana,1,1,0,,,,2005-01-18,pana,0,,,0,None,Recorded WG
lineage_016939,draft-ietf-pana-pana,1,19,2003-04-03,2007-09-07,1618.0,4.42984257357974,1,1,RFC5191,draft-ietf-pana-pana-18,draft-ietf-pana-pana,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC5191,draft-ietf-pana-pana-18,Protocol for carrying Authentication for Network Access,pana,1,1,0,,,,2003-04-03,pana,0,,,0,None,Recorded WG
lineage_016940,draft-ietf-pana-panaoverdsl;draft-morand-pana-panaoverdsl,2,5,2006-09-20,2010-01-25,1223.0,3.34839151266256,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Protocol for carrying Authentication for Network Access,pana,1,1,1,draft-morand-pana-panaoverdsl,,2006-09-20,2008-11-04,pana,1,776.0,,0,None,Individual to Recorded WG
